,Team,Pageviews,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,Player,Obscurity_Score,Obscurity_Score_Scaled
1800,Pittsburgh Steelers,10620.0,4,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Joshuah Bledsoe,99.49477763549358,160.20593246539948
1801,Pittsburgh Steelers,107140.0,72,64,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.5,274,121,16,13,4,0,23,0,5,0,5,0,0.0,0,10,0,S,0,0,0,0,0,0,0,DeShon Elliott,98.16190368828137,139.10964867258403
1802,Pittsburgh Steelers,184859.0,106,101,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,30,0.0,0.0,400,208,8,2,20,4,54,0,5,1,5,0,0.0,0,492,7,S,0,0,0,0,0,3,0,Minkah Fitzpatrick,97.24484595013841,126.14419684406916
1803,Pittsburgh Steelers,8408.0,15,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,6,4,0,0,0,0,1,0,0,0,0,0,0.0,0,40,40,CB,0,0,0,0,0,0,0,D'Shawn Jamison,99.51834787948057,160.60487876349742
1804,Pittsburgh Steelers,68591.0,146,5,0,1,0.0,0,0,0,39.6,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,8,0.0,0.0,127,34,3,3,2,1,6,0,0,0,1,0,0.0,0,42,0,DB,0,0,0,0,0,0,0,Miles Killebrew,98.74262666495623,147.9565815438719
1805,Pittsburgh Steelers,161106.0,33,27,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,85,28,3,0,2,0,17,0,0,0,0,0,0.0,0,16,0,CB,0,0,0,0,0,0,0,Joey Porter Jr.,97.51391001413808,129.8257968138523
1806,Pittsburgh Steelers,24701.0,6,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,15,6,1,0,1,0,2,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Cory Trice,99.31239096546376,157.15046912835695
1807,Pittsburgh Steelers,134654.0,150,0,1,2,50.0,2,1,0,95.8,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,272,88.0,0,0,1127,1217.1,0.0,7,0,0,0,0,0,0,0,1,0,0,43,43.0,0,0,0,K,0,0,0,0,0,0,0,Chris Boswell,97.85507797634033,134.6387110593992
1808,Pittsburgh Steelers,1098.0,96,0,0,0,0.0,0,0,0,0.0,0,0.0,0,1,-23,-23.0,0,-0.2,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,3,1,0,0,0,0,0,0,0,0,0,21132,47.3,1,-23,0,P,0,0,0,0,0,0,0,Cameron Johnston,99.95052855376335,168.0890877744311
1809,Pittsburgh Steelers,20729.0,68,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,6,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LS,0,0,0,0,0,0,0,Christian Kuntz,99.34824564788103,157.7467380505755
1810,Pittsburgh Steelers,46619.0,35,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,7850,46.7,0,0,0,P,0,0,0,0,0,0,0,Corliss Waitman,99.07317939588482,153.22659010562626
1811,Pittsburgh Steelers,211064.0,31,19,442,705,62.7,4753,26,21,82.3,60,7.0,1,65,162,2.5,4,5.2,0,0,0,0.0,0,0.0,0,0.0,0,0,24,273.6,0.0,0,0,0,0,0,0,0,19,4,0,0,0,0.0,0,154,0,QB,0,0,0,0,0,0,0,Kyle Allen,96.29789344024378,113.94720342356585
1812,Pittsburgh Steelers,18469.0,50,14,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Calvin Anderson,99.35976262166102,157.93872120631877
1813,Pittsburgh Steelers,45617.0,90,84,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,LG,0,0,0,0,0,0,0,James Daniels,98.89960495348376,150.43757561880386
1814,Pittsburgh Steelers,1415854.0,50,44,684,1119,61.1,7780,45,31,83.9,151,14.0,4,418,2509,6.0,19,50.2,0,0,0,0.0,0,0.0,0,0.0,0,0,114,772.1,0.0,0,0,0,0,0,0,0,44,16,0,0,0,0.0,0,2446,0,QB,0,0,0,0,0,0,0,Justin Fields,80.11257559654071,15.484608269485234
1815,Pittsburgh Steelers,325924.0,68,68,1,1,100.0,4,0,0,83.3,0,0.0,0,1097,4312,3.9,28,63.4,233,180,1149,6.4,6,16.9,0,0.0,0,0,204,744.3,0.0,4,0,0,0,0,0,0,5,1,0,0,0,0.0,0,5461,0,RB,0,0,0,0,0,0,0,Najee Harris,94.60615561561242,94.83482521374931
1816,Pittsburgh Steelers,100267.0,49,32,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,139,33,6,1,3,0,16,0,1,0,2,0,0.0,0,96,0,CB,0,0,0,0,0,0,0,C.J. Henderson,98.28598073363057,140.95696380231823
1817,Pittsburgh Steelers,45184.0,61,30,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0,-22,0,RG,0,0,0,0,0,0,0,Nate Herbig,98.97329328795479,151.61569761163983
1818,Pittsburgh Steelers,99678.0,61,31,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,144,31,3,0,3,0,30,0,1,0,2,0,0.0,0,19,0,CB,0,0,0,0,0,0,0,Dane Jackson,98.29907442894267,141.15324904300485
1819,Pittsburgh Steelers,123579.0,78,47,0,0,0.0,0,0,0,0.0,0,0.0,0,4,23,5.8,0,0.3,247,137,1876,13.7,12,24.1,0,0.0,0,0,72,261.9,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0,1901,13,WR,0,0,0,0,0,0,1,Van Jefferson,97.66032278834777,131.8711702602919
1820,Pittsburgh Steelers,34526.0,107,63,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,251,112,3,0,17,0,24,0,2,0,7,0,0.0,0,172,0,S,0,0,0,0,0,0,0,Damontae Kazee,99.14705063146356,154.4283261978575
1821,Pittsburgh Steelers,20420.0,58,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,38,25,1,1,0,0,6,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Isaiahh Loudermilk,99.35031793480687,157.7812658995249
1822,Pittsburgh Steelers,35755.0,140,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,99,37,0,0,1,0,4,0,0,0,0,0,0.0,0,15,0,LB,0,0,0,0,0,0,0,Tyler Matakevich,99.1458208062372,154.40824666801566
1823,Pittsburgh Steelers,21878.0,66,66,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,LT,0,0,0,0,0,0,0,Dan Moore,99.23256433796215,155.8305935029873
1824,Pittsburgh Steelers,34777.0,81,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,88,29,1,0,3,0,11,1,1,0,5,0,0.0,0,18,0,CB,0,0,0,0,0,0,0,James Pierre,99.1555984588865,154.56795603127475
1825,Pittsburgh Steelers,27693.0,121,44,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,106,77,788,10.2,13,6.5,0,0.0,1,0,86,164.8,0.0,5,3,0,0,0,0,0,1,1,1,0,0,0.0,0,803,12,TE,0,0,0,0,0,0,0,MyCole Pruitt,98.99422420709674,151.95192535861264
1826,Pittsburgh Steelers,38328.0,140,105,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,38,38.0,1,0.3,0,0.0,0,0,12,9.8,14.5,354,250,54,36,1,1,12,0,2,0,5,0,0.0,0,136,13,LILB,0,0,0,0,0,0,2,Elandon Roberts,98.98923573594988,151.87172822868226
1827,Pittsburgh Steelers,19771.0,81,33,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,7,0.0,0,0.1,0,0.0,0,0,0,0.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,7,0,LG,0,0,0,0,0,0,0,Max Scharping,99.29991287744504,156.9434575666255
1828,Pittsburgh Steelers,75836.0,55,13,0,0,0.0,0,0,0,0.0,0,0.0,0,3,26,8.7,1,0.5,98,63,644,10.2,1,11.7,0,0.0,0,0,12,79.0,0.0,22,7,0,0,0,0,0,0,2,0,0,0,0.0,0,740,70,WR,0,0,0,0,0,0,1,Ben Skowronek,98.43282725652301,143.1731046488314
1829,Pittsburgh Steelers,229124.0,110,58,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2.0,200,48,12,3,9,0,47,0,1,0,6,0,0.0,0,90,11,DB,0,0,0,0,0,0,0,Cameron Sutton,96.62428726713289,118.02145918910657
1830,Pittsburgh Steelers,391665.0,106,67,0,0,0.0,0,0,0,0.0,0,0.0,0,10,34,3.4,1,0.3,546,330,5104,15.5,32,48.2,0,0.0,2,0,202,715.8,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0.0,0,5138,0,WR,0,0,0,0,0,0,0,Mike Williams,93.89713785206943,87.73773644065032
1831,Pittsburgh Steelers,2458064.0,199,199,3882,6001,64.7,46135,350,111,99.8,560,121.0,40,1024,5462,5.3,31,27.4,5,5,21,4.2,1,0.1,0,0.0,0,0,192,3713.8,0.0,0,0,0,0,0,0,0,108,43,0,1,0,0.0,0,5407,0,QB,0,0,0,0,0,0,1,Russell Wilson,65.37866078781234,0.0
1832,Pittsburgh Steelers,107080.0,48,0,0,0,0.0,0,0,0,0.0,0,0.0,0,346,1674,4.8,6,34.9,154,127,894,7.0,0,18.6,0,0.0,0,0,36,286.8,0.0,4,1,0,0,0,0,0,7,4,0,0,0,0.0,0,2798,227,RB,0,0,0,0,0,0,0,Jaylen Warren,97.87719881457359,134.9564783597676
1833,Pittsburgh Steelers,20110.0,21,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,11,10,1,0,0,0,0,0,0,0,2,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Jeremiah Moon,99.36660235855955,158.05284146295298
1834,San Francisco 49ers,3899062.0,40,36,722,1069,67.5,9518,64,27,104.9,70,23.0,2,127,480,3.8,8,12.0,0,0,0,0.0,0,0.0,0,0.0,0,0,48,668.8,0.0,0,0,0,0,0,0,0,13,4,0,0,0,0.0,0,468,0,QB,0,0,0,0,0,0,0,Brock Purdy,48.57874983536783,0.0
1835,San Francisco 49ers,48136.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,22,70,3.2,0,11.7,11,7,43,6.1,0,7.2,0,0.0,0,0,0,9.3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,144,31,RB,0,0,0,0,0,0,0,Israel Abanikanda,98.94331083954458,151.1352933413107
1836,San Francisco 49ers,3173604.0,95,88,2,4,50.0,84,2,0,135.4,0,0.0,0,1347,6387,4.7,52,67.2,649,524,4466,8.5,29,47.0,0,0.0,1,0,488,1574.7,0.0,1,0,0,0,0,0,0,13,5,0,0,0,0.0,0,11076,220,RB,0,1,0,0,0,2,0,Christian McCaffrey,56.9035796969964,0.0
1837,San Francisco 49ers,258474.0,16,3,0,0,0.0,0,0,0,0.0,0,0.0,0,84,420,5.0,4,26.3,16,15,152,10.1,0,9.5,0,0.0,0,0,24,79.2,0.0,0,2,0,0,0,0,0,3,0,0,0,0,0.0,0,735,163,RB,0,0,0,0,0,0,0,Isaac Guerendo,96.13538841185117,111.9677633709295
1838,San Francisco 49ers,754445.0,69,67,0,0,0.0,0,0,0,0.0,0,0.0,0,13,117,9.0,2,1.7,446,294,4305,14.6,25,62.4,0,0.0,1,0,164,600.2,0.0,3,0,0,0,0,0,0,4,3,0,0,0,0.0,0,4657,234,WR,0,0,0,0,0,0,0,Brandon Aiyuk,89.24160173409832,51.78540697160527
1839,San Francisco 49ers,61709.0,15,0,0,0,0.0,0,0,0,0.0,0,0.0,0,1,7,7.0,0,0.5,6,4,80,20.0,0,5.3,0,0.0,0,0,0,6.7,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,364,277,WR,0,0,0,0,0,0,0,Jacob Cowing,98.75358322847262,148.1284852496913
1840,San Francisco 49ers,58692.0,74,25,1,2,50.0,39,1,0,135.4,0,0.0,0,6,21,3.5,0,0.3,357,244,2491,10.2,14,33.7,0,0.0,1,0,86,334.8,0.0,10,1,0,0,0,0,0,4,0,0,0,0,0.0,0,2506,-6,WR,0,0,0,0,0,0,0,Russell Gage,98.31291068129225,141.36094529920675
1841,San Francisco 49ers,28893.0,31,14,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,83,60,634,10.6,7,20.5,0,0.0,1,0,44,103.4,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,634,0,WR,0,0,0,0,0,0,0,Isaiah Hodgins,99.06571895089253,153.10571652100174
1842,San Francisco 49ers,317061.0,60,17,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,240,155,1938,12.5,13,32.3,0,0.0,0,0,78,271.8,0.0,2,1,0,0,0,0,0,3,3,0,0,0,0.0,0,1938,0,WR,0,0,0,0,0,0,0,Jauan Jennings,95.2504268712892,101.73503541041669
1843,San Francisco 49ers,921772.0,11,4,0,1,0.0,0,0,0,39.6,0,0.0,0,3,45,15.0,0,4.1,46,31,400,12.9,3,36.4,0,0.0,0,0,18,62.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,486,41,WR,0,0,0,0,0,0,0,Ricky Pearsall,87.56350119674615,42.41762852779519
1844,San Francisco 49ers,865953.0,81,73,1,3,33.3,24,1,0,102.8,1,0.0,0,202,1143,5.7,20,14.1,510,334,4792,14.3,22,59.2,0,0.0,1,0,254,840.5,0.0,2,0,0,0,0,0,0,12,3,0,0,0,0.0,0,6697,762,WR,0,0,0,0,0,0,0,Deebo Samuel,87.5068551461831,42.12802099719972
1845,San Francisco 49ers,38666.0,80,3,0,0,0.0,0,0,0,0.0,0,0.0,0,5,13,2.6,0,0.2,138,88,845,9.6,3,10.6,0,0.0,1,0,20,102.0,0.0,0,0,0,0,0,0,0,6,2,0,0,0,0.0,0,2015,1157,WR,0,0,0,0,0,0,0,Trent Taylor,98.89077319840553,150.29695607973045
1846,San Francisco 49ers,1374467.0,113,105,0,0,0.0,0,0,0,0.0,0,0.0,0,12,71,5.9,0,0.6,733,538,7380,13.7,45,65.3,0,0.0,1,0,272,1013.1,0.0,3,0,0,0,0,0,0,4,1,0,1,0,0.0,0,7451,0,TE,0,0,0,0,0,2,0,George Kittle,80.92620909630288,17.54759547680125
1847,San Francisco 49ers,15854.0,20,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TE,0,0,0,0,0,0,0,Jake Tonges,99.42262135281936,158.99045565046555
1848,San Francisco 49ers,23063.0,17,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TE,0,0,0,0,0,0,0,Brayden Willis,99.33031191554642,157.4482300663032
1849,San Francisco 49ers,34830.0,49,22,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,LG,0,0,0,0,0,0,0,Ben Bartch,99.12871625104935,154.12923404378466
1850,San Francisco 49ers,35277.0,88,54,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,2,0.0,0,0.0,0,0.0,0,0,0,0.2,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,2,0,C,0,0,0,0,0,0,0,Jake Brendel,99.07046033164377,153.18252558126667
1851,San Francisco 49ers,29002.0,45,29,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,RG,0,0,0,0,0,0,0,Spencer Burford,99.20355033389602,155.35347259363655
1852,San Francisco 49ers,12508.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Sebastian Gutierrez,99.47092276342433,159.803124887373
1853,San Francisco 49ers,38638.0,47,22,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Matt Hennessy,99.08813100295465,153.46910658017174
1854,San Francisco 49ers,44739.0,62,39,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Colton McKivitz,98.98165145661994,151.7498762254323
1855,San Francisco 49ers,9062.0,5,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Austen Pleasants,99.5145590726627,160.5406865614286
1856,San Francisco 49ers,72505.0,17,17,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,-3,0.0,0,-0.2,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-3,0,OL,0,0,0,0,0,0,0,Dominick Puni,98.66629239063096,146.76414302639708
1857,San Francisco 49ers,613428.0,188,187,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,2,0,0,0,0.0,0,2,0,OT,0,0,0,0,0,3,0,Trent Williams,91.33958566111798,65.94022072518337
1858,San Francisco 49ers,79164.0,26,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Nick Zakelj,98.59244982897062,145.61925753272118
1859,San Francisco 49ers,9585.0,12,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,13,11,2,2,0,0,0,0,1,0,1,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Evan Anderson,99.49789353608904,160.2586177943987
1860,San Francisco 49ers,12054.0,12,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,6,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Alex Barrett,99.47439073820517,159.8616245921635
1861,San Francisco 49ers,18912.0,18,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,13,9,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Robert Beal,99.38475899483682,158.3561618333292
1862,San Francisco 49ers,1079574.0,82,80,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,62.5,183,78,87,165,2,0,9,0,4,0,11,0,0.0,0,79,0,DE,0,0,1,0,1,0,0,Nick Bosa,86.7943877518135,38.62215434803504
1863,San Francisco 49ers,64343.0,136,129,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,30.5,146,93,51,88,1,0,4,0,8,0,1,0,0.0,0,6,0,DT,0,0,0,0,0,0,0,Maliek Collins,98.64568750195826,146.44382549985534
1864,San Francisco 49ers,16069.0,16,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,7,6,1,1,1,0,1,0,0,0,0,0,0.0,0,2,0,DL,0,0,0,0,0,0,0,Kalia Davis,99.42235521970514,158.98598883646218
1865,San Francisco 49ers,24423.0,81,48,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,5.0,61,56,10,12,0,0,4,0,0,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Jordan Elliott,99.23909401360247,155.93816174397455
1866,San Francisco 49ers,20981.0,65,14,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,8.0,51,39,18,18,0,0,3,0,2,0,1,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Kevin Givens,99.3199488778331,157.27598061322573
1867,San Francisco 49ers,56377.0,66,32,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,17.0,78,83,25,37,0,0,1,1,4,0,2,0,0.0,0,-2,0,RDE,0,0,0,0,0,0,0,Yetur Gross-Matos,98.83481052922488,149.40879725927996
1868,San Francisco 49ers,99888.0,130,115,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,45.5,215,165,55,79,0,0,8,0,4,1,4,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Javon Hargrave,98.27003216811295,140.7182286278562
1869,San Francisco 49ers,27130.0,23,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,6.0,12,9,5,9,1,0,9,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Drake Jackson,99.28115000804483,156.63266726395207
1870,San Francisco 49ers,12065.0,24,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,11,7,2,1,0,0,0,0,0,0,1,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Tarron Jackson,99.47201949845613,159.82162302332543
1871,San Francisco 49ers,18802.0,22,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.5,28,18,6,8,0,0,1,0,0,0,1,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Sam Okuayinonu,99.38336756208551,158.33289740431852
1872,San Francisco 49ers,18192.0,11,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,6,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Tatum Bethune,99.37765004902282,158.237335899791
1873,San Francisco 49ers,21046.0,12,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,5,4,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Jalen Graham,99.35828381219527,157.91405769412026
1874,San Francisco 49ers,571652.0,115,115,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,10.0,569,328,36,30,10,2,53,0,6,0,15,0,0.0,0,205,0,MLB,0,0,0,0,0,4,0,Fred Warner,92.22542941565297,72.8680619038934
1875,San Francisco 49ers,0.0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,DaShaun White,99.63269815214322,162.55375714228637
1876,San Francisco 49ers,27409.0,30,10,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,32,22,0,0,0,0,5,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Dee Winters,99.25840416394827,156.25668362963518
1877,San Francisco 49ers,6361.0,38,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,54,11,3,0,0,0,11,0,1,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Tre Avery,99.5294442918607,160.79302071664296
