,ID,Player,Until,MP,Min,Start,Sub,Gls,Ast,NPG,PK,Sh,SoT,SoT%,ShDist,FK,PaCmp,PaCmp%,KP,Crs,PrgP,Car,TotDist,PrgC,Mis,Dis,TOnAtt,TOnSucc,TOnSucc%,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Blck,Int,Clr,Err,DuelW,DuelW%,CrdY,CrdR,Fls,Fld,Off,OG,Recov,GA,Sv,Sv%,CS,CS%,Pos,Team,BdOr,GBoot,GGlove,POTY,TOTY,WC,Euro,UCL,Prem,IG
1433,1434,Conor Townsend,2024-2025,27,2280,25,2,0,2,0,0,11,4,36.4,17.4,2,901,73.6,25,13,114,637,3068,37,35,7,27,11,40.7,47,31,35,9,3,15,37,56,2,42,54.5,0,0,15,25,2,0,137,0,0,,0,,DF,"Ipswich Town,West Brom",0,0,0,0,0,0,0,0,0,
1434,1435,James Trafford,2023-2024,28,2520,28,0,0,0,0,0,0,0,,,0,1009,65.5,0,0,6,1009,4620,0,1,0,2,2,100.0,2,1,2,0,0,0,1,18,1,14,82.4,2,0,0,5,0,0,40,62,106,65.7,2,7.1,GK,"Burnley,Manchester City",0,0,0,0,0,0,0,0,0,
1435,1436,Adama Traoré,2024-2025,233,11877,113,120,14,21,14,0,196,62,31.6,18.2,0,2338,67.0,195,91,307,3402,34822,811,378,251,832,579,69.6,113,95,48,38,27,6,40,57,4,222,49.7,14,0,174,316,37,0,452,0,0,,0,,"FW,MF","Aston Villa,Fulham,Middlesbrough,Wolves",0,0,0,0,0,0,0,0,0,
1436,1437,Bénie Traoré,2023-2024,8,387,3,5,0,0,0,0,1,1,100.0,15.3,0,55,77.5,4,1,9,72,462,7,10,7,22,5,22.7,4,2,1,2,1,1,1,1,0,2,10.0,0,0,10,4,1,0,22,0,0,,0,,"FW,MF",Sheffield Utd,0,0,0,0,0,0,0,0,0,
1437,1438,Bertrand Traoré,2023-2024,65,3156,35,30,11,7,11,0,81,33,33.3,16.8,2,691,71.2,36,8,98,872,5359,72,90,36,121,63,52.1,31,15,10,11,10,1,17,16,1,38,49.4,2,0,36,52,12,0,140,0,0,,0,,"FW,MF","Aston Villa,Chelsea",0,0,0,0,0,0,0,0,0,
1438,1439,Boubacar Traoré,2024-2025,34,1230,11,23,0,1,0,0,14,1,7.1,28.2,0,501,82.9,7,3,37,373,1946,13,16,20,24,14,58.3,47,28,20,22,5,4,12,8,0,13,35.1,6,0,33,6,1,0,89,0,0,,0,,MF,Wolves,0,0,0,0,0,0,0,0,0,
1439,1440,Mark Travers,2024-2025,24,2115,23,1,0,0,0,0,0,0,,,0,509,71.3,0,0,1,394,1970,0,0,0,0,0,,0,0,0,0,0,0,0,16,1,7,100.0,0,0,1,2,0,0,13,50,80,63.0,6,26.1,GK,Bournemouth,0,0,0,0,0,0,0,0,0,
1440,1441,Mike Trésor,2023-2024,16,420,3,13,0,0,0,0,5,0,0.0,19.7,1,120,66.7,7,0,10,136,777,15,9,6,22,11,50.0,10,6,9,1,0,0,1,1,0,1,10.0,0,0,0,3,2,0,28,0,0,,0,,"FW,MF",Burnley,0,0,0,0,0,0,0,0,0,
1441,1442,Ryan Trevitt,2024-2025,1,4,0,1,0,0,0,0,0,0,,,0,4,57.1,0,0,0,4,7,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,,0,,MF,Brentford,0,0,0,0,0,0,0,0,0,
1442,1443,Trézéguet,2021-2022,56,3127,32,24,8,2,8,0,86,29,33.7,16.1,4,520,68.1,34,10,73,763,5073,90,101,33,96,48,50.0,71,34,32,30,9,3,44,35,0,56,38.6,4,1,74,51,10,0,144,0,0,,0,,"FW,MF",Aston Villa,0,0,0,0,0,0,0,0,0,
1443,1444,Francisco Trincão,2021-2022,28,1336,16,12,2,1,2,0,32,13,40.6,18.6,1,356,76.9,14,3,40,396,2896,56,45,18,86,44,51.2,28,15,9,13,6,1,12,1,1,6,27.3,0,0,13,22,1,0,73,0,0,,0,,"FW,MF",Wolves,0,0,0,0,0,0,0,0,0,
1444,1445,Kieran Trippier,2024-2025,192,15152,170,22,6,35,6,0,43,16,27.9,24.6,23,7050,74.9,276,84,763,4679,16984,168,90,43,95,57,60.0,279,175,153,94,32,38,133,295,8,164,57.5,18,0,154,105,21,2,800,0,0,,0,,"DF,MF","Burnley,Newcastle Utd,Tottenham",0,0,0,0,1,0,0,0,0,
1445,1446,William Troost-Ekong,2021-2022,17,1390,15,2,0,0,0,0,2,0,0.0,21.2,0,466,77.2,1,0,30,414,2060,7,5,0,2,1,50.0,18,9,11,6,1,14,7,82,1,24,51.1,3,0,13,2,1,0,74,0,0,,0,,DF,Watford,0,0,0,0,0,0,0,0,0,
1446,1447,Leandro Trossard,2024-2025,193,12684,143,50,42,28,41,1,323,115,35.6,17.1,7,3863,73.6,232,41,651,4368,26950,430,340,281,363,198,54.5,158,93,54,61,43,8,79,48,2,30,23.6,10,1,110,141,42,0,650,0,0,,0,,"FW,MF","Arsenal,Brighton",0,0,0,0,0,0,0,0,0,
1447,1448,Auston Trusty,2023-2024,32,2572,28,4,0,0,0,0,8,2,25.0,13.0,0,700,76.3,8,2,40,510,2002,10,17,4,12,6,50.0,47,30,31,13,3,22,35,153,3,61,55.0,4,0,23,13,3,0,89,0,0,,0,,DF,Sheffield Utd,0,0,0,0,0,0,0,0,0,
1448,1449,Tom Trybull,2019-2020,16,1130,14,2,0,0,0,0,11,2,18.2,18.4,0,566,92.0,3,0,33,471,1841,3,16,7,7,6,85.7,39,25,15,18,6,5,16,35,0,23,62.2,2,0,26,11,2,0,63,0,0,,0,,MF,Norwich City,0,0,0,0,0,0,0,0,0,
1449,1450,Kostas Tsimikas,2024-2025,58,2677,29,29,0,10,0,0,20,5,25.0,17.7,0,1624,76.3,65,15,143,1255,6818,105,34,18,52,18,34.6,73,41,39,19,15,6,32,59,2,26,41.9,7,0,50,23,1,0,171,0,0,,0,,"DF,FW",Liverpool,0,0,0,0,0,0,0,0,0,
1450,1451,Axel Tuanzebe,2024-2025,39,2292,26,13,0,0,0,0,7,1,14.3,11.0,0,896,85.5,3,0,47,642,3011,9,12,4,9,2,22.2,43,28,22,14,7,13,31,66,2,32,46.4,6,0,24,16,0,1,94,0,0,,0,,DF,"Aston Villa,Ipswich Town,Manchester Utd",0,0,0,0,0,0,0,0,0,
1451,1452,Ozan Tufan,2021-2022,7,334,4,3,0,0,0,0,3,0,0.0,18.1,0,85,69.7,4,0,16,70,422,2,5,3,6,3,50.0,3,2,1,1,1,0,2,4,0,3,25.0,0,0,9,0,0,0,13,0,0,,0,,MF,Watford,0,0,0,0,0,0,0,0,0,
1452,1453,Matt Turner,2024-2025,17,1530,17,0,0,0,0,0,0,0,,,0,398,68.9,0,0,0,319,1984,0,1,0,0,0,,0,0,0,0,0,0,0,8,4,4,100.0,2,0,0,3,0,0,11,28,52,67.5,2,11.8,GK,"Arsenal,Crystal Palace,Nott'ham Forest",0,0,0,0,0,0,0,0,0,
1453,1454,Josh Tymon,2017-2018,8,485,6,2,0,0,0,0,0,0,,,0,76,83.5,0,0,6,74,378,3,5,2,1,1,100.0,5,7,4,1,0,0,7,3,0,0,,1,0,4,2,0,0,6,0,0,,0,,"DF,MF","Hull City,Stoke City",0,0,0,0,0,0,0,0,0,
1454,1455,Christos Tzolis,2021-2022,14,336,3,11,0,0,0,0,6,2,33.3,18.5,0,75,72.1,8,0,13,90,426,8,10,4,2,0,0.0,5,3,3,1,1,0,1,1,0,3,21.4,0,0,2,4,2,0,13,0,0,,0,,"FW,MF",Norwich City,0,0,0,0,0,0,0,0,0,
1455,1456,Destiny Udogie,2024-2025,46,3821,46,0,2,4,2,0,14,6,42.9,11.9,0,1997,86.5,37,1,252,1549,9264,122,73,42,83,34,41.0,118,64,67,33,18,10,54,105,6,33,45.8,9,1,73,66,4,0,252,0,0,,0,,DF,Tottenham,0,0,0,0,0,0,0,0,0,
1456,1457,Manuel Ugarte Ribeiro,2024-2025,17,993,12,5,0,0,0,0,5,0,0.0,22.3,0,458,89.8,6,1,36,369,1593,7,19,16,16,8,50.0,50,29,21,24,5,3,16,12,1,9,45.0,7,0,27,17,0,1,62,0,0,,0,,MF,Manchester Utd,0,0,0,0,0,0,0,0,0,
1457,1458,Lesley Ugochukwu,2024-2025,25,966,9,16,0,1,0,0,4,0,0.0,21.5,0,423,85.6,8,1,46,341,1852,22,6,9,20,13,65.0,41,22,10,27,4,7,5,16,1,20,69.0,5,0,20,9,0,0,44,0,0,,0,,MF,"Chelsea,Southampton",0,0,0,0,0,0,0,0,0,
1458,1459,Leonardo Ulloa,2017-2018,96,4118,41,55,19,4,16,3,14,35,50.0,7.2,0,98,72.1,7,0,17,107,450,2,24,12,7,6,85.7,4,9,0,1,3,0,2,4,0,26,36.1,3,0,115,8,8,0,12,0,0,,0,,FW,"Brighton,Leicester City",0,0,0,0,0,0,0,0,1,
1459,1460,Enes Ünal,2024-2025,33,673,4,29,4,3,4,0,43,15,34.9,13.5,5,118,67.8,9,0,19,179,588,8,32,23,23,3,13.0,7,4,2,3,2,2,1,12,0,32,49.2,3,0,16,18,7,0,26,0,0,,0,,"FW,MF",Bournemouth,0,0,0,0,0,0,0,0,0,
1460,1461,Deniz Undav,2022-2023,22,628,6,16,5,0,5,0,27,12,44.4,13.8,0,122,74.4,8,0,10,120,518,12,13,8,6,4,66.7,7,4,2,2,3,1,0,1,0,5,41.7,2,0,15,4,7,1,21,0,0,,0,,"FW,MF",Brighton,0,0,0,0,0,0,0,0,0,
1461,1462,Cengiz Ünder,2020-2021,9,281,1,8,0,2,0,0,9,1,11.1,23.3,0,91,70.0,6,2,7,111,945,12,8,9,23,15,65.2,4,1,0,3,1,0,2,0,0,0,0.0,0,0,1,3,2,0,13,0,0,,0,,"FW,MF",Leicester City,0,0,0,0,0,0,0,0,0,
1462,1463,Antonio Valencia,2018-2019,325,25523,281,44,24,47,24,0,27,94,25.9,21.8,0,1901,83.0,30,14,109,1334,7243,121,20,20,54,32,59.3,65,82,23,32,10,6,96,90,0,25,47.2,56,3,423,41,11,0,220,0,0,,0,,"DF,MF","Manchester Utd,Wigan Athletic",0,0,0,0,1,0,0,0,2,
1463,1464,Yan Valery,2022-2023,43,3009,35,8,2,1,2,0,13,7,53.8,17.8,0,725,62.9,10,8,60,724,4985,83,55,58,77,39,50.6,75,52,41,23,11,7,43,131,4,76,48.4,5,1,38,18,5,0,157,0,0,,0,,DF,Southampton,0,0,0,0,0,0,0,0,0,
1464,1465,Jesús Vallejo,2019-2020,2,163,1,1,0,0,0,0,0,0,,,0,92,77.3,0,1,6,74,271,0,2,1,1,1,100.0,1,1,1,0,0,3,2,8,1,5,62.5,1,0,2,1,0,0,11,0,0,,0,,DF,Wolves,0,0,0,0,0,0,0,2,0,
1465,1466,Virgil van Dijk,2024-2025,286,25393,285,1,23,8,23,0,238,88,32.8,13.0,5,16471,90.0,56,0,1068,12803,54481,130,37,17,41,30,73.2,197,147,117,68,12,119,321,1022,11,935,75.8,20,3,146,119,7,0,1188,0,0,,0,,DF,"Liverpool,Southampton",0,0,0,1,3,0,0,1,1,
1466,1467,Raphaël Varane,2023-2024,68,5117,58,10,2,1,2,0,25,7,28.0,10.1,0,2662,87.5,9,0,171,2164,13602,44,15,3,15,9,60.0,70,39,49,19,2,44,44,261,1,118,74.2,3,0,25,13,4,1,245,0,0,,0,,DF,Manchester Utd,0,0,0,0,0,1,0,4,0,
1467,1468,Jamie Vardy,2024-2025,328,25402,287,41,143,46,116,27,470,281,43.4,13.3,0,1667,62.8,168,16,204,2057,12493,285,304,93,244,113,46.3,86,73,15,39,32,18,30,160,0,351,39.0,29,3,252,138,234,1,295,0,0,,0,,FW,Leicester City,0,1,0,1,2,0,0,0,1,
1468,1469,Indiana Vassilev,2019-2020,4,51,0,4,0,0,0,0,1,0,0.0,21.9,0,8,66.7,0,0,0,12,69,0,1,2,1,1,100.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,2,0,1,0,0,,0,,"FW,MF",Aston Villa,0,0,0,0,0,0,0,0,0,
1469,1470,Renato Veiga,2024-2025,7,181,1,6,0,0,0,0,3,1,33.3,17.1,0,118,84.9,0,0,7,85,414,4,1,0,5,3,60.0,9,6,6,3,0,1,1,2,0,3,50.0,2,0,6,1,1,0,9,0,0,,0,,"DF,MF",Chelsea,0,0,0,0,0,0,0,0,0,
1470,1471,Alejo Véliz,2023-2024,8,50,0,8,1,0,1,0,2,1,50.0,8.9,0,5,50.0,0,0,1,8,19,0,2,2,2,1,50.0,1,0,1,0,0,0,0,0,0,1,33.3,1,0,0,1,3,0,0,0,0,,0,,FW,Tottenham,0,0,0,0,0,0,0,0,0,
1471,1472,Joël Veltman,2024-2025,137,10394,117,20,4,4,4,0,51,14,27.5,17.1,0,5263,79.4,59,29,568,4086,18812,157,102,41,114,44,38.6,296,181,180,90,26,43,131,319,1,171,58.0,23,0,139,195,1,0,583,0,0,,0,,DF,Brighton,0,0,0,0,0,0,0,0,0,
1472,1473,Micky van de Ven,2024-2025,36,3127,36,0,3,2,3,0,13,4,30.8,14.0,0,2287,93.2,3,0,151,1926,8918,27,19,16,33,19,57.6,57,40,37,16,4,20,27,107,2,54,48.6,9,0,21,23,1,0,198,0,0,,0,,DF,Tottenham,0,0,0,0,0,0,0,0,0,
1473,1474,Bart Verbruggen,2024-2025,42,3780,42,0,0,0,0,0,0,0,,,0,1391,83.5,0,0,5,1235,4594,0,2,0,3,3,100.0,1,1,1,0,0,0,0,24,6,14,93.3,6,0,1,3,0,0,76,58,117,71.3,8,19.0,GK,Brighton,0,0,0,0,0,0,0,0,0,
1474,1475,Jan Vertonghen,2019-2020,232,20121,227,5,6,4,6,0,57,35,19.3,20.1,0,4506,84.8,19,5,422,3523,18097,108,38,15,60,44,73.3,143,126,82,54,7,32,169,326,0,226,65.7,37,1,132,73,2,0,494,0,0,,0,,DF,Tottenham,0,0,0,0,2,0,0,0,0,
1475,1476,Jannik Vestergaard,2024-2025,97,7866,89,8,4,0,4,0,52,15,28.8,12.7,2,3859,82.2,21,2,240,3034,15376,44,40,11,36,28,77.8,157,95,109,41,7,63,125,497,4,301,65.6,15,1,61,39,1,0,418,0,0,,0,,DF,"Leicester City,Southampton",0,0,0,0,0,0,0,0,0,
1476,1477,Guglielmo Vicario,2024-2025,50,4500,50,0,0,0,0,0,0,0,,,0,1756,86.5,0,0,4,1384,6253,0,0,0,1,1,100.0,0,0,0,0,0,0,2,38,4,25,96.2,3,0,0,9,0,0,80,74,137,67.8,10,20.0,GK,Tottenham,0,0,0,0,0,0,0,0,0,
1477,1478,Fabio Vieira,2023-2024,33,811,5,28,2,4,1,1,21,3,14.3,19.5,0,356,80.9,17,3,50,326,1429,20,20,13,27,8,29.6,9,6,5,0,4,0,6,4,0,4,44.4,0,1,11,15,2,0,50,0,0,,0,,"MF,FW",Arsenal,0,0,0,0,0,0,0,0,0,
1478,1479,Luciano Vietto,2018-2019,20,986,10,10,1,4,1,0,24,7,29.2,16.1,0,316,76.9,22,5,35,322,2268,33,26,26,27,16,59.3,15,11,5,5,5,0,6,5,0,4,40.0,1,0,13,19,0,0,60,0,0,,0,,"FW,MF",Fulham,0,0,0,0,0,0,0,0,0,
1479,1480,Matías Viña,2022-2023,12,458,5,7,2,0,2,0,9,6,66.7,18.6,0,140,75.7,2,0,17,122,686,10,11,6,24,10,41.7,19,11,9,8,2,1,4,22,0,4,36.4,1,0,7,11,0,0,28,0,0,,0,,DF,Bournemouth,0,0,0,0,0,0,0,0,0,
1480,1481,Rúben Vinagre,2022-2023,37,1561,14,23,0,0,0,0,9,3,33.3,16.8,0,652,73.5,11,16,32,554,4569,87,30,33,71,36,50.7,46,29,28,16,2,4,27,43,1,17,35.4,2,0,21,19,1,0,115,0,0,,0,,"DF,MF","Everton,Wolves",0,0,0,0,0,0,0,0,0,
1481,1482,Carlos Vinícius,2024-2025,51,1736,16,35,8,2,8,0,38,22,57.9,11.9,0,189,63.0,14,1,20,299,1390,14,76,37,29,11,37.9,10,4,2,4,4,0,2,16,0,45,33.3,7,0,36,20,14,0,38,0,0,,0,,FW,"Fulham,Tottenham",0,0,0,0,0,0,0,0,0,
1482,1483,João Virgínia,2024-2025,1,48,0,1,0,0,0,0,0,0,,,0,8,50.0,0,0,0,9,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,100.0,0,0.0,GK,Everton,0,0,0,0,0,0,0,0,0,
1483,1484,Vitinha,2020-2021,19,520,5,14,0,1,0,0,8,4,50.0,22.6,0,302,87.3,12,1,20,261,1532,11,17,3,12,8,66.7,7,3,2,5,0,0,3,1,0,0,0.0,0,0,8,5,1,0,32,0,0,,0,,MF,Wolves,0,0,0,0,0,0,0,0,0,
1484,1485,Vitinho,2023-2024,32,2314,26,6,0,2,0,0,25,4,16.0,18.0,0,715,71.9,11,4,66,634,3958,59,34,26,58,25,43.1,64,34,36,22,6,6,12,47,4,19,46.3,1,0,27,28,6,0,109,0,0,,0,,"DF,MF",Burnley,0,0,0,0,0,0,0,0,0,
1485,1486,Odisseas Vlachodimos,2024-2025,5,450,5,0,0,0,0,0,0,0,,,0,141,80.1,1,0,1,94,476,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,4,12,10,50.0,1,20.0,GK,"Newcastle Utd,Nott'ham Forest",0,0,0,0,0,0,0,0,0,
1486,1487,Nikola Vlašić,2022-2023,31,1136,13,18,1,0,1,0,12,4,33.3,18.1,0,317,73.9,20,2,30,355,2414,43,40,21,37,22,59.5,20,12,7,12,1,2,11,11,0,10,32.3,0,0,15,23,4,0,69,0,0,,0,,"MF,FW","Everton,West Ham",0,0,0,0,0,0,0,0,0,
1487,1488,Sam Vokes,2018-2019,113,4688,43,70,17,4,15,2,112,45,33.9,12.4,0,267,49.4,16,0,32,267,944,6,57,29,4,4,100.0,7,11,2,4,1,3,8,32,0,244,55.1,4,0,69,53,42,0,32,0,0,,0,,FW,"Burnley,Wolves",0,0,0,0,0,0,0,0,0,
1488,1489,Jake Vokins,2020-2021,2,156,2,0,0,0,0,0,1,0,0.0,31.3,0,76,80.9,2,1,6,53,289,5,2,1,1,0,0.0,2,2,0,0,2,0,0,1,0,0,,0,0,2,1,1,0,1,0,0,,0,,DF,Southampton,0,0,0,0,0,0,0,0,0,
1489,1490,Michel Vorm,2019-2020,102,9110,100,2,0,0,0,0,0,0,,,0,74,85.1,0,0,0,54,282,0,1,0,0,0,,0,1,0,0,0,0,0,2,0,1,100.0,5,1,0,1,0,0,2,132,339,72.1,31,31.0,GK,"Swansea City,Tottenham",0,0,0,0,0,0,0,0,0,
1490,1491,Mario Vrančić,2019-2020,20,636,6,14,1,0,1,0,14,3,21.4,19.2,2,356,76.9,7,0,62,335,1779,17,9,10,8,5,62.5,27,16,14,11,2,0,10,4,2,8,47.1,3,0,13,13,1,0,46,0,0,,0,,MF,Norwich City,0,0,0,0,0,0,0,0,0,
1491,1492,Matěj Vydra,2021-2022,106,3866,37,69,11,10,11,0,78,37,37.2,13.7,0,395,70.3,30,0,33,546,2587,37,119,46,64,31,48.4,27,16,5,12,10,6,8,26,0,77,28.0,2,0,24,34,22,0,79,0,0,,0,,"FW,MF","Burnley,Watford,West Brom",0,0,0,0,0,0,0,0,0,
1492,1493,Molla Wagué,2017-2018,6,438,5,1,1,0,1,0,3,1,33.3,7.6,0,109,74.1,0,1,6,86,314,0,1,0,0,0,,5,3,3,2,0,0,9,30,0,16,72.7,0,0,5,1,0,0,17,0,0,,0,,DF,Watford,0,0,0,0,0,0,0,0,0,
1493,1494,Theo Walcott,2022-2023,397,23355,262,135,80,56,80,0,209,301,41.1,16.6,0,1501,68.2,87,28,177,1965,11531,184,246,122,216,106,49.1,108,90,48,40,20,2,80,35,0,52,31.0,11,0,125,146,83,1,365,0,0,,0,,"FW,MF","Arsenal,Everton,Southampton",0,0,0,0,0,0,0,0,0,
1494,1495,Kyle Walker,2024-2025,410,34502,388,22,8,36,8,0,111,49,21.6,26.7,6,14235,87.6,127,43,1294,10780,53859,554,157,89,218,135,61.9,227,196,108,104,15,36,207,294,8,247,61.6,56,2,319,137,22,1,1029,0,0,,0,,"DF,MF","Aston Villa,Manchester City,Tottenham",0,0,0,0,4,0,0,1,6,
1495,1496,Kyle Walker-Peters,2024-2025,136,11307,126,10,2,11,2,0,78,24,30.8,18.6,0,5263,80.2,89,17,481,4398,28337,465,154,180,368,217,59.0,263,157,156,87,20,43,138,266,6,80,36.0,20,0,117,202,15,0,714,0,0,,0,,DF,"Southampton,Tottenham",0,0,0,0,0,0,0,0,0,
1496,1497,Jonathan Walters,2018-2019,233,16740,189,44,43,19,32,11,26,123,46.2,8.7,0,4,36.4,0,0,1,9,30,0,2,2,0,0,,0,7,0,0,0,0,7,1,0,2,66.7,26,1,213,24,12,0,1,0,0,,0,,"FW,MF","Bolton,Burnley,Stoke City",0,0,0,0,0,0,0,0,0,
1497,1498,Christian Walton,2024-2025,6,540,6,0,0,0,0,0,0,0,,,0,152,67.3,1,0,0,122,572,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,2,100.0,0,0,0,1,0,0,5,16,17,57.6,1,16.7,GK,"Brighton,Ipswich Town",0,0,0,0,0,0,0,0,0,
1498,1499,Aaron Wan-Bissaka,2024-2025,194,16793,187,7,4,14,4,0,53,12,22.6,15.8,0,8122,80.0,135,58,735,5987,34478,503,196,155,445,269,60.4,547,359,316,192,39,96,365,593,5,178,47.3,25,1,136,92,8,0,1013,0,0,,0,,DF,"Crystal Palace,Manchester Utd,West Ham",0,0,0,0,0,0,0,0,0,
1499,1500,Victor Wanyama,2019-2020,154,10916,121,33,10,3,10,0,59,34,30.5,22.0,0,823,84.7,7,0,98,666,3713,36,21,17,34,25,73.5,43,97,21,21,1,6,56,31,1,32,52.5,38,3,251,53,0,0,121,0,0,,0,,MF,"Southampton,Tottenham",0,0,0,0,0,0,0,0,0,
1500,1501,Danny Ward,2018-2019,16,463,4,12,1,0,1,0,11,6,54.5,15.5,0,50,53.2,7,0,9,57,316,7,12,5,2,0,0.0,2,1,0,1,1,1,0,9,0,31,44.9,0,0,2,6,3,0,11,57,92,62.6,6,20.0,FW,"Bolton,Cardiff City",0,0,0,0,0,0,0,0,0,
1501,1502,Danny Ward,2024-2025,31,2745,30,1,0,0,0,0,0,0,,,0,779,75.6,0,0,0,627,3090,0,0,0,1,0,0.0,1,1,1,0,0,0,0,16,2,3,100.0,0,0,0,5,0,0,29,57,92,62.6,6,20.0,GK,"Leicester City,Liverpool",0,0,0,0,0,0,0,0,0,
1502,1503,Joel Ward,2024-2025,307,26350,293,14,5,7,5,0,57,24,17.5,17.6,0,5567,74.6,40,29,581,3819,16381,128,134,65,94,64,68.1,298,261,193,86,19,62,262,572,6,312,57.0,50,0,305,167,4,2,731,0,0,,0,,"DF,MF","Crystal Palace,Portsmouth",0,0,0,0,0,0,0,0,0,
1503,1504,Stephen Ward,2018-2019,171,13931,158,13,6,5,6,0,14,16,21.4,16.8,0,970,67.4,17,15,97,662,3303,55,18,6,11,7,63.6,43,82,28,10,5,13,121,140,0,58,66.7,18,1,100,88,3,0,119,0,0,,0,,"DF,FW","Burnley,Wolves",0,0,0,0,0,0,0,0,0,
1504,1505,James Ward-Prowse,2024-2025,390,27520,302,88,56,46,41,15,327,169,43.4,24.9,114,9776,77.0,417,55,1028,6544,26366,135,170,125,121,71,58.7,382,242,156,181,45,61,294,375,2,258,42.7,48,3,320,166,4,2,1392,0,0,,0,,MF,"Nott'ham Forest,Southampton,West Ham",0,0,0,0,0,0,0,0,0,
1505,1506,Lewis Warrington,2023-2024,1,1,0,1,0,0,0,0,0,0,,,0,2,100.0,0,0,0,1,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,,0,,MF,Everton,0,0,0,0,0,0,0,0,0,
1506,1507,Deivid Washington,2023-2024,2,13,0,2,0,0,0,0,1,0,0.0,9.0,0,1,100.0,0,0,0,2,6,0,0,1,1,0,0.0,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,,"DF,FW",Chelsea,0,0,0,0,0,0,0,0,0,
1507,1508,Ollie Watkins,2024-2025,169,14220,162,7,69,31,64,5,419,190,45.3,13.0,0,2111,71.3,174,6,223,2659,14241,301,395,267,297,127,42.8,82,53,10,44,28,16,37,117,1,351,43.1,19,1,150,193,86,0,293,0,0,,0,,FW,Aston Villa,0,0,0,0,1,0,0,0,0,
1508,1509,Ben Watson,2017-2018,145,9721,107,38,12,2,8,4,1,50,0.0,32.9,1,195,80.9,3,0,24,137,574,1,6,2,0,0,,19,10,9,9,1,1,11,10,0,10,62.5,15,1,160,5,0,0,37,0,0,,0,,MF,"Crystal Palace,Watford,Wigan Athletic",0,0,0,0,0,0,0,0,0,
1509,1510,Caleb Watts,2020-2021,3,39,0,3,0,0,0,0,0,0,,,0,8,61.5,0,1,0,13,42,0,1,1,0,0,,2,1,2,0,0,0,0,0,0,1,25.0,1,0,0,1,0,0,2,0,0,,0,,MF,Southampton,0,0,0,0,0,0,0,0,0,
1510,1511,Kelland Watts,2019-2020,1,17,0,1,0,0,0,0,0,0,,,0,1,33.3,0,0,0,3,14,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,,0,,DF,Newcastle Utd,0,0,0,0,0,0,0,0,0,
1511,1512,Adam Webster,2024-2025,130,9992,115,15,6,1,6,0,76,19,25.0,12.5,0,6718,84.5,28,1,580,5512,31813,126,71,19,59,45,76.3,124,67,73,40,11,93,146,372,13,339,66.2,17,0,74,47,3,3,625,0,0,,0,,DF,Brighton,0,0,0,0,0,0,0,0,0,
1512,1513,Wout Weghorst,2022-2023,37,2247,27,10,2,4,2,0,44,12,27.3,13.5,0,427,66.6,28,1,43,452,1551,10,55,41,35,17,48.6,28,14,9,10,9,7,13,22,0,70,40.2,4,0,44,27,14,0,99,0,0,,0,,FW,"Burnley,Manchester Utd",0,0,0,0,0,0,0,0,0,
1513,1514,Danny Welbeck,2024-2025,350,19842,217,133,73,30,73,0,296,247,40.5,13.8,9,1949,80.8,125,0,216,2229,11467,168,291,146,199,91,45.7,127,71,31,60,36,7,54,99,1,186,45.0,18,0,204,127,33,0,242,0,0,,0,,FW,"Arsenal,Brighton,Manchester Utd,Sunderland,Watford",0,0,0,0,0,0,0,1,1,
1514,1515,Nahki Wells,2017-2018,9,55,0,9,0,0,0,0,3,1,33.3,16.2,0,16,88.9,0,0,1,16,77,2,2,3,1,1,100.0,4,3,0,3,1,0,0,0,0,0,0.0,0,0,4,0,0,0,5,0,0,,0,,"FW,MF",Burnley,0,0,0,0,0,0,0,0,0,
1515,1516,Timo Werner,2024-2025,86,5201,58,28,12,15,12,0,161,57,35.4,13.9,0,1362,74.6,69,13,157,1575,11501,270,145,58,162,61,37.7,41,21,15,21,5,2,14,21,0,17,23.9,4,0,45,54,55,0,161,0,0,,0,,"FW,MF","Chelsea,Tottenham",0,0,0,0,0,0,0,1,0,
1516,1517,Ashley Westwood,2021-2022,286,23731,267,19,12,31,12,0,79,44,24.1,21.7,4,5556,73.7,190,41,782,3900,14929,79,121,58,75,41,54.7,169,106,63,86,20,47,177,139,6,66,44.3,52,0,258,130,2,0,998,0,0,,0,,MF,"Aston Villa,Burnley",0,0,0,0,0,0,0,0,0,
1517,1518,Adam Wharton,2024-2025,24,1919,23,1,0,3,0,0,19,6,31.6,24.9,0,749,78.2,29,5,140,571,2402,20,17,22,14,4,28.6,66,42,27,31,8,3,30,37,1,12,34.3,2,0,23,33,0,0,127,0,0,,0,,MF,Crystal Palace,0,0,0,0,0,0,0,0,0,
