,Team_df2_x,Player_df2_x,Wikipedia_Link,Pageviews,ID,Player_df1_x,Until,MP,Min,Start,Sub,Gls,Ast,NPG,PK,Sh,SoT,SoT%,ShDist,FK,PaCmp,PaCmp%,KP,Crs,PrgP,Car,TotDist,PrgC,Mis,Dis,TOnAtt,TOnSucc,TOnSucc%,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Blck,Int,Clr,Err,DuelW,DuelW%,CrdY,CrdR,Fls,Fld,Off,OG,Recov,GA,Sv,Sv%,CS,CS%,Pos,Team_df1,BdOr,GBoot,GGlove,POTY,TOTY,WC,Euro,UCL,Prem,IG,Wiki,Obscurity,Player_df1_y,Player_df2_y,Match Score,Team_df2_y,df2_index,df1_index
167,Nottingham Forest,Callum Hudson-Odoi,https://en.wikipedia.org/wiki/Callum_Hudson-Odoi,,657,Callum Hudson-Odoi,2024-2025,121,6685,70,51,15,14,15,0,135,51,37.8,17.6,1,2493,79.8,155,41,281,2581,19388,447,147,112,251,145,57.8,88,53,37,29,22,2,35,33,4,12,20.3,3,0,54,87,31,0,302,0,0,,0,,"FW,DF","Chelsea,Nott'ham Forest",0,0,0,0,0,0,0,1,0,,412436.0,83.46948378,Callum Hudson-Odoi,Callum Hudson-Odoi,100.0,Nottingham Forest,357,656
360,Nottingham Forest,Harry Toffolo,https://en.wikipedia.org/wiki/Harry_Toffolo,,1422,Harry Toffolo,2024-2025,45,2446,24,21,1,3,1,0,15,7,46.7,16.6,0,691,68.3,23,14,73,473,1708,18,17,11,12,4,33.3,45,22,31,10,4,21,25,89,0,39,57.4,5,0,27,7,0,0,113,0,0,,0,,DF,Nott'ham Forest,0,0,0,0,0,0,0,0,0,,67638.0,96.24249093,Harry Toffolo,Harry Toffolo,100.0,Nottingham Forest,358,1421
98,Nottingham Forest,Nicolás Domínguez,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Dom%C3%ADnguez,,398,Nicolás Domínguez,2024-2025,46,2593,31,15,2,2,2,0,35,10,28.6,17.3,0,1200,85.5,15,1,135,779,3094,23,32,15,21,8,38.1,104,54,56,41,7,12,38,51,1,32,50.0,10,0,45,27,3,0,167,0,0,,0,,"MF,FW",Nott'ham Forest,0,0,0,0,0,0,0,0,0,,75952.0,95.95104775,Nicolás Domínguez,Nicolás Domínguez,100.0,Nottingham Forest,359,397
338,Nottingham Forest,Eric da Silva Moreira,https://en.wikipedia.org/wiki/Eric_da_Silva_Moreira,,1325,Eric da Silva Moreira,2024-2025,2,30,0,2,0,0,0,0,0,0,,,0,7,87.5,0,0,0,4,26,1,1,0,1,0,0.0,2,2,2,0,0,0,1,0,0,0,,0,0,0,0,0,0,2,0,0,,0,,"MF,DF",Nott'ham Forest,0,0,0,0,0,0,0,0,0,,63778.0,98.0674791,Eric da Silva Moreira,Eric da Silva Moreira,100.0,Nottingham Forest,360,1324
253,Nottingham Forest,Àlex Moreno ,https://en.wikipedia.org/wiki/%C3%80lex_Moreno,,992,Álex Moreno,2024-2025,53,3173,35,18,2,4,2,0,27,7,25.9,17.8,0,1266,76.9,37,17,90,1076,6921,121,63,26,111,45,40.5,65,44,52,10,3,10,34,107,2,14,31.8,7,0,39,32,2,1,149,0,0,,0,,DF,"Aston Villa,Nott'ham Forest",0,0,0,0,0,0,0,0,0,,,94.01589651,Álex Moreno,Àlex Moreno ,86.95652173913044,Nottingham Forest,361,991
337,Nottingham Forest,Jota Silva,https://en.wikipedia.org/wiki/Jota_Silva,,1324,Jota Silva,2024-2025,22,690,4,18,0,1,0,0,13,2,15.4,14.4,0,92,59.0,12,3,12,140,930,16,23,8,27,8,29.6,21,10,11,8,2,1,12,15,0,18,45.0,4,0,17,20,5,0,37,0,0,,0,,"FW,MF",Nott'ham Forest,0,0,0,0,0,0,0,0,0,,196373.0,93.16039762,Jota Silva,Jota Silva,100.0,Nottingham Forest,362,1323
107,Nottingham Forest,Anthony Elanga,https://en.wikipedia.org/wiki/Anthony_Elanga,,437,Anthony Elanga,2024-2025,98,5597,63,35,11,17,11,0,113,46,40.7,16.1,4,1259,70.2,78,10,105,1467,10101,196,167,71,173,58,33.5,78,49,40,26,12,4,25,54,1,64,40.5,2,0,26,83,36,0,226,0,0,,0,,FW,"Manchester Utd,Nott'ham Forest",0,0,0,0,0,0,0,0,0,,333575.0,86.42093645,Anthony Elanga,Anthony Elanga,100.0,Nottingham Forest,363,436
395,Nottingham Forest,Ryan Yates ,https://en.wikipedia.org/wiki/Ryan_Yates,,1556,Ryan Yates,2024-2025,83,5286,57,26,2,3,2,0,82,19,23.2,17.8,0,1598,79.9,26,1,153,1089,4800,41,60,42,33,15,45.5,137,77,78,46,13,27,50,132,2,104,57.1,17,0,143,148,8,0,291,0,0,,0,,MF,Nott'ham Forest,0,0,0,0,0,0,0,0,0,,116138.0,93.58100632,Ryan Yates,Ryan Yates ,95.23809523809523,Nottingham Forest,364,1555
344,Nottingham Forest,Ramón Sosa,https://en.wikipedia.org/wiki/Ram%C3%B3n_Sosa,,1350,Ramón Sosa,2024-2025,14,241,1,13,1,0,1,0,10,5,50.0,18.9,0,54,68.4,7,2,4,62,505,10,5,5,10,7,70.0,4,2,2,0,2,0,3,4,0,4,40.0,1,0,6,6,3,0,18,0,0,,0,,"FW,MF",Nott'ham Forest,0,0,0,0,0,0,0,0,0,,84951.0,96.90168823,Ramón Sosa,Ramón Sosa,100.0,Nottingham Forest,365,1349
327,Nottingham Forest,Matz Sels,https://en.wikipedia.org/wiki/Matz_Sels,,1300,Matz Sels,2024-2025,39,3510,39,0,0,0,0,0,0,0,,,0,573,58.8,1,0,1,552,3113,0,0,0,0,0,,1,1,1,0,0,0,0,25,2,15,93.8,3,0,0,10,0,0,11,54,105,66.9,10,25.6,GK,Nott'ham Forest,0,0,0,0,0,0,0,0,0,,203409.0,92.27346318,Matz Sels,Matz Sels,100.0,Nottingham Forest,366,1299
82,Nottingham Forest,Danilo,"https://en.wikipedia.org/wiki/Danilo_(footballer,_born_2001)",,340,Danilo,2018-2019,34,2156,22,12,4,2,4,0,33,10,30.3,24.2,1,1868,87.5,9,3,166,1400,5702,60,22,9,26,16,61.5,63,45,31,24,8,6,34,55,1,34,63.0,3,0,22,18,0,0,129,0,0,,0,,DF,Manchester City,0,0,0,0,0,0,1,2,2,,100869.0,95.61617583,Danilo,Danilo,100.0,Nottingham Forest,367,339
45,Nottingham Forest,Willy Boly,https://en.wikipedia.org/wiki/Willy_Boly,,178,Willy Boly,2024-2025,124,10163,117,7,7,4,7,0,63,21,33.3,11.6,0,4253,80.3,32,0,294,3316,15492,49,41,28,46,33,71.7,264,160,177,82,5,87,196,551,10,374,68.4,14,3,101,39,9,0,608,0,0,,0,,DF,"Nott'ham Forest,Wolves",0,0,0,0,0,0,0,0,0,,100677.0,93.20649749,Willy Boly,Willy Boly,100.0,Nottingham Forest,368,177
246,Nottingham Forest,Nikola Milenković,https://en.wikipedia.org/wiki/Nikola_Milenkovi%C4%87,,965,Nikola Milenković,2024-2025,22,1980,22,0,2,1,2,0,22,5,22.7,12.4,0,489,81.9,4,0,35,318,1307,2,1,2,1,1,100.0,26,17,18,8,0,15,16,103,0,63,68.5,2,0,10,3,1,0,47,0,0,,0,,DF,Nott'ham Forest,0,0,0,0,0,0,0,0,0,,166251.0,94.08216668,Nikola Milenković,Nikola Milenković,100.0,Nottingham Forest,369,964
6,Nottingham Forest,Ola Aina,https://en.wikipedia.org/wiki/Ola_Aina,,24,Ola Aina,2024-2025,79,6373,74,5,5,3,5,0,33,8,24.2,24.9,1,2631,75.3,34,22,253,2075,12022,159,77,35,123,69,56.1,129,85,85,31,13,16,91,211,4,56,47.5,8,0,64,76,6,0,373,0,0,,0,,"DF,MF","Chelsea,Fulham,Nott'ham Forest",0,0,0,0,0,0,0,0,0,,291535.0,88.22707266,Ola Aina,Ola Aina,100.0,Nottingham Forest,371,23
376,Tottenham Hotspur,Guglielmo Vicario,https://en.wikipedia.org/wiki/Guglielmo_Vicario,,1477,Guglielmo Vicario,2024-2025,50,4500,50,0,0,0,0,0,0,0,,,0,1756,86.5,0,0,4,1384,6253,0,0,0,1,1,100.0,0,0,0,0,0,0,2,38,4,25,96.2,3,0,0,9,0,0,80,74,137,67.8,10,20.0,GK,Tottenham,0,0,0,0,0,0,0,0,0,,306941.0,88.68086832,Guglielmo Vicario,Guglielmo Vicario,100.0,Tottenham Hotspur,373,1476
299,Tottenham Hotspur,Sergio Reguilón,https://en.wikipedia.org/wiki/Sergio_Reguil%C3%B3n,,1195,Sergio Reguilón,2024-2025,80,5813,66,14,2,10,2,0,59,14,23.7,17.2,0,2510,74.3,75,50,200,2129,11503,164,95,35,136,59,43.4,149,80,78,54,17,21,86,146,3,84,48.8,18,1,64,74,6,1,338,0,0,,0,,DF,"Brentford,Manchester Utd,Tottenham",0,0,0,0,0,0,0,0,0,,362128.0,86.00289439,Sergio Reguilón,Sergio Reguilón,100.0,Tottenham Hotspur,374,1194
83,Tottenham Hotspur,Kevin Danso ,https://en.wikipedia.org/wiki/Kevin_Danso,,345,Kevin Danso,2019-2020,6,277,3,3,0,1,0,0,1,0,0.0,10.5,0,116,69.5,2,0,12,88,556,6,4,1,7,3,42.9,6,4,3,3,0,3,2,7,0,7,36.8,2,1,4,2,0,0,13,0,0,,0,,DF,Southampton,0,0,0,0,0,0,0,0,0,,142044.0,95.50671234,Kevin Danso,Kevin Danso ,95.65217391304348,Tottenham Hotspur,375,344
103,Tottenham Hotspur,Radu Drăgușin,https://en.wikipedia.org/wiki/Radu_Dr%C4%83gu%C8%99in,,409,Radu Drăgușin,2024-2025,25,1681,18,7,0,0,0,0,6,1,16.7,12.3,0,1042,86.1,4,1,45,907,4899,12,9,3,5,1,20.0,15,9,13,2,0,20,23,68,4,42,60.0,2,0,12,14,1,0,69,0,0,,0,,DF,Tottenham,0,0,0,0,0,0,0,0,0,,579575.0,81.34239122,Radu Drăgușin,Radu Drăgușin,100.0,Tottenham Hotspur,376,408
163,Tottenham Hotspur,Son Heung-min ,https://en.wikipedia.org/wiki/Son_Heung-min,,639,Son Heung-min,2024-2025,323,23438,270,53,126,68,123,3,665,325,46.9,17.1,11,6106,78.8,424,28,722,6424,41832,775,465,369,688,354,51.5,167,106,49,77,41,14,96,71,3,67,22.4,9,3,121,290,168,1,843,0,0,,0,,FW,Tottenham,0,1,0,0,1,0,0,0,0,,1724521.0,45.58156472,Son Heung-min,Son Heung-min ,96.2962962962963,Tottenham Hotspur,377,638
42,Tottenham Hotspur,Yves Bissouma,https://en.wikipedia.org/wiki/Yves_Bissouma,,170,Yves Bissouma,2024-2025,180,12302,139,41,5,2,5,0,145,25,17.2,26.0,7,6560,88.2,64,2,679,5442,32532,245,207,155,317,206,65.0,419,271,194,192,33,30,230,246,8,120,50.8,48,3,225,146,3,0,907,0,0,,0,,MF,"Brighton,Tottenham",0,0,0,0,0,0,0,0,0,,231337.0,88.59055937,Yves Bissouma,Yves Bissouma,100.0,Tottenham Hotspur,378,169
303,Tottenham Hotspur,Richarlison,https://en.wikipedia.org/wiki/Richarlison,,1207,Richarlison,2024-2025,236,16644,192,44,62,24,58,4,511,175,34.2,14.7,6,2972,63.9,169,15,414,4629,29436,538,579,415,553,271,49.0,311,208,129,126,56,25,91,220,2,410,35.4,37,2,217,438,123,0,847,0,0,,0,,"FW,MF","Everton,Tottenham,Watford",0,0,0,0,0,0,0,0,0,,549346.0,78.89499996,Richarlison,Richarlison,100.0,Tottenham Hotspur,379,1206
223,Tottenham Hotspur,James Maddison ,https://en.wikipedia.org/wiki/James_Maddison,,871,James Maddison,2024-2025,213,15928,185,28,55,45,53,2,478,166,34.7,21.4,75,6988,76.7,438,34,1153,7157,36198,381,299,215,493,264,53.5,284,155,81,143,60,15,78,65,4,37,26.4,34,1,174,486,25,0,710,0,0,,0,,MF,"Leicester City,Tottenham",0,0,0,0,0,0,0,0,0,,599709.0,77.05943672,James Maddison,James Maddison ,96.55172413793103,Tottenham Hotspur,380,870
370,Tottenham Hotspur,Destiny Udogie,https://en.wikipedia.org/wiki/Destiny_Udogie,,1456,Destiny Udogie,2024-2025,46,3821,46,0,2,4,2,0,14,6,42.9,11.9,0,1997,86.5,37,1,252,1549,9264,122,73,42,83,34,41.0,118,64,67,33,18,10,54,105,6,33,45.8,9,1,73,66,4,0,252,0,0,,0,,DF,Tottenham,0,0,0,0,0,0,0,0,0,,295760.0,89.17056121,Destiny Udogie,Destiny Udogie,100.0,Tottenham Hotspur,382,1455
143,Tottenham Hotspur,Archie Gray,https://en.wikipedia.org/wiki/Archie_Gray,,574,Archie Gray,2024-2025,16,872,9,7,0,0,0,0,1,1,100.0,24.6,0,608,89.0,0,0,21,516,2298,3,3,7,7,4,57.1,10,4,3,4,3,6,6,27,2,8,61.5,0,0,6,5,0,1,42,0,0,,0,,DF,"Leeds United,Tottenham",0,0,0,0,0,0,0,0,0,,697929.0,78.18411163,Archie Gray,Archie Gray,100.0,Tottenham Hotspur,383,573
37,Tottenham Hotspur,Lucas Bergvall,https://en.wikipedia.org/wiki/Lucas_Bergvall,,154,Lucas Bergvall,2024-2025,16,562,5,11,0,0,0,0,4,0,0.0,22.6,0,365,89.7,5,2,30,287,1818,15,13,10,19,10,52.6,21,14,8,10,3,6,13,14,2,6,46.2,3,0,11,10,0,0,42,0,0,,0,,MF,Tottenham,0,0,0,0,0,0,0,0,0,,445694.0,85.82127797,Lucas Bergvall,Lucas Bergvall,100.0,Tottenham Hotspur,384,153
385,Tottenham Hotspur,Timo Werner ,https://en.wikipedia.org/wiki/Timo_Werner,,1516,Timo Werner,2024-2025,86,5201,58,28,12,15,12,0,161,57,35.4,13.9,0,1362,74.6,69,13,157,1575,11501,270,145,58,162,61,37.7,41,21,15,21,5,2,14,21,0,17,23.9,4,0,45,54,55,0,161,0,0,,0,,"FW,MF","Chelsea,Tottenham",0,0,0,0,0,0,0,1,0,,1009750.0,65.72610072,Timo Werner,Timo Werner ,95.65217391304348,Tottenham Hotspur,385,1515
310,Tottenham Hotspur,Cristian Romero ,https://en.wikipedia.org/wiki/Cristian_Romero_(Argentine_footballer),,1234,Cristian Romero,2024-2025,94,7972,92,2,7,1,7,0,52,17,32.7,11.0,0,5739,89.4,27,1,384,4760,23245,84,49,22,47,28,59.6,223,138,138,75,10,64,134,314,5,214,64.5,27,2,108,60,4,1,573,0,0,,0,,DF,Tottenham,0,0,0,0,0,1,0,0,0,,300901.0,87.53806041,Cristian Romero,Cristian Romero ,96.7741935483871,Tottenham Hotspur,386,1233
342,Tottenham Hotspur,Dominic Solanke,https://en.wikipedia.org/wiki/Dominic_Solanke,,1347,Dominic Solanke,2024-2025,152,10377,111,41,36,16,34,2,293,100,34.1,12.9,0,1483,70.6,110,5,200,2226,14030,209,415,270,351,143,40.7,76,40,15,41,20,19,25,143,1,281,39.6,6,0,139,161,37,1,334,0,0,,0,,FW,"Bournemouth,Chelsea,Liverpool,Tottenham",0,0,0,0,0,0,0,0,0,,1328791.0,54.18911186,Dominic Solanke,Dominic Solanke,100.0,Tottenham Hotspur,387,1346
125,Tottenham Hotspur,Fraser Forster,https://en.wikipedia.org/wiki/Fraser_Forster,,500,Fraser Forster,2024-2025,155,13828,154,1,0,0,0,0,0,0,,,0,1211,61.5,0,0,0,1035,6153,0,6,0,1,1,100.0,3,2,3,0,0,0,0,50,10,12,100.0,6,0,1,9,0,0,43,204,404,68.8,46,29.9,GK,"Southampton,Tottenham",0,0,0,0,0,0,0,0,0,,343218.0,85.19223529,Fraser Forster,Fraser Forster,100.0,Tottenham Hotspur,388,499
208,Tottenham Hotspur,Dejan Kulusevski,https://en.wikipedia.org/wiki/Dejan_Kulusevski,,797,Dejan Kulusevski,2024-2025,107,7950,89,18,21,22,21,0,160,56,35.0,16.3,0,2471,77.3,196,41,351,2903,20354,393,261,193,378,162,42.9,152,80,59,47,46,4,54,20,2,20,33.9,15,0,143,100,22,0,447,0,0,,0,,"MF,FW",Tottenham,0,0,0,0,0,0,0,0,0,,396137.0,84.25972065,Dejan Kulusevski,Dejan Kulusevski,100.0,Tottenham Hotspur,389,796
181,Tottenham Hotspur,Brennan Johnson,https://en.wikipedia.org/wiki/Brennan_Johnson,,705,Ben Johnson,2024-2025,83,4490,46,37,2,1,2,0,20,7,35.0,21.7,0,1660,71.3,23,23,179,1400,7283,83,58,42,78,38,48.7,109,61,63,34,12,20,62,149,1,64,51.2,5,0,44,25,3,0,266,0,0,,0,,DF,"Ipswich Town,West Ham",0,0,0,0,0,0,0,0,0,,,80.79924712,Ben Johnson,Brennan Johnson,84.61538461538461,Tottenham Hotspur,390,704
290,Tottenham Hotspur,Pedro Porro,https://en.wikipedia.org/wiki/Pedro_Porro,,1160,Pedro Porro,2024-2025,73,6118,68,5,8,15,8,0,113,27,23.9,21.4,8,3274,74.7,110,41,351,2635,11687,143,70,37,122,49,40.2,159,112,70,64,25,31,71,186,5,24,38.1,5,0,62,64,3,0,395,0,0,,0,,"DF,MF",Tottenham,0,0,0,0,0,0,0,0,0,,484185.0,82.42400313,Pedro Porro,Pedro Porro,100.0,Tottenham Hotspur,391,1159
346,Tottenham Hotspur,Djed Spence,https://en.wikipedia.org/wiki/Djed_Spence,,1360,Djed Spence,2024-2025,14,597,6,8,0,1,0,0,4,0,0.0,20.0,0,387,85.4,4,2,33,309,1812,22,9,13,32,16,50.0,22,19,14,6,2,4,8,16,1,11,64.7,3,1,7,7,1,0,29,0,0,,0,,DF,Tottenham,0,0,0,0,0,0,0,0,0,,285489.0,90.7836253,Djed Spence,Djed Spence,100.0,Tottenham Hotspur,392,1359
275,Tottenham Hotspur,Wilson Odobert,https://en.wikipedia.org/wiki/Wilson_Odobert,,1077,Wilson Odobert,2024-2025,32,2260,27,5,3,2,3,0,55,14,25.5,19.1,0,505,76.3,34,5,68,621,5188,115,52,34,120,56,46.7,22,15,10,7,5,2,6,15,1,11,42.3,3,0,9,21,1,0,103,0,0,,0,,"MF,FW","Burnley,Tottenham",0,0,0,0,0,0,0,0,0,,220367.0,92.02116593,Wilson Odobert,Wilson Odobert,100.0,Tottenham Hotspur,393,1076
235,Tottenham Hotspur,Pape Matar Sarr,https://en.wikipedia.org/wiki/Pape_Matar_Sarr,,912,Pape Matar Sarr,2024-2025,68,3519,44,24,4,6,4,0,59,23,39.0,19.8,0,1968,87.6,31,6,226,1729,9782,66,64,32,62,29,46.8,75,54,30,36,9,13,55,48,2,47,43.5,14,0,56,45,2,0,254,0,0,,0,,"MF,FW",Tottenham,0,0,0,0,0,0,0,0,0,,203758.0,91.27801488,Pape Matar Sarr,Pape Matar Sarr,100.0,Tottenham Hotspur,394,911
34,Tottenham Hotspur,Rodrigo Bentancur,https://en.wikipedia.org/wiki/Rodrigo_Bentancur,,147,Rodrigo Bentancur,2024-2025,71,4644,56,15,8,7,8,0,62,18,29.0,17.8,0,2804,86.6,37,7,278,2299,11030,69,57,60,83,49,59.0,128,72,50,57,21,30,78,83,2,67,48.9,25,0,84,42,0,0,334,0,0,,0,,MF,Tottenham,0,0,0,0,0,0,0,0,0,,272468.0,89.05403162,Rodrigo Bentancur,Rodrigo Bentancur,100.0,Tottenham Hotspur,395,146
198,Tottenham Hotspur,Antonín Kinský,"https://en.wikipedia.org/wiki/Anton%C3%ADn_Kinsk%C3%BD_(footballer,_born_2003)",,766,Antonín Kinský,2024-2025,3,270,3,0,0,0,0,0,0,0,,,0,96,85.0,1,0,1,70,309,1,0,0,0,0,,3,1,3,0,0,0,0,4,1,1,100.0,0,0,0,0,0,0,3,7,8,46.2,0,0.0,GK,Tottenham,0,0,0,0,0,0,0,0,0,,2891.0,99.87824156,Antonín Kinský,Antonín Kinský,100.0,Tottenham Hotspur,396,765
85,Tottenham Hotspur,Ben Davies,"https://en.wikipedia.org/wiki/Ben_Davies_(footballer,_born_1993)",,350,Ben Davies,2024-2025,302,23163,253,49,10,19,10,0,101,33,25.7,18.0,0,7254,80.6,113,42,706,5678,28793,295,93,55,98,47,48.0,250,177,122,92,36,81,166,442,5,347,55.9,40,0,247,143,10,0,573,0,0,,0,,"DF,MF","Swansea City,Tottenham",0,0,0,0,0,0,0,0,0,,195630.0,91.41097438,Ben Davies,Ben Davies,100.0,Tottenham Hotspur,397,349
374,Tottenham Hotspur,Micky van de Ven,https://en.wikipedia.org/wiki/Micky_van_de_Ven,,1473,Micky van de Ven,2024-2025,36,3127,36,0,3,2,3,0,13,4,30.8,14.0,0,2287,93.2,3,0,151,1926,8918,27,19,16,33,19,57.6,57,40,37,16,4,20,27,107,2,54,48.6,9,0,21,23,1,0,198,0,0,,0,,DF,Tottenham,0,0,0,0,0,0,0,0,0,,484808.0,83.75583694,Micky van de Ven,Micky van de Ven,100.0,Tottenham Hotspur,398,1472
21,Tottenham Hotspur,Brandon Austin,https://en.wikipedia.org/wiki/Brandon_Austin,,84,Brandon Austin,2024-2025,1,90,1,0,0,0,0,0,0,0,,,0,22,68.8,0,0,0,22,104,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,2,100.0,0,0,0,2,0,0,1,2,2,50.0,0,0.0,GK,Tottenham,0,0,0,0,0,0,0,0,0,,77626.0,97.69081994,Brandon Austin,Brandon Austin,100.0,Tottenham Hotspur,399,83
325,Tottenham Hotspur,Dane Scarlett,https://en.wikipedia.org/wiki/Dane_Scarlett,,1289,Dane Scarlett,2023-2024,6,27,0,6,0,0,0,0,0,0,,,0,3,75.0,0,0,1,11,44,0,5,0,4,1,25.0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,2,0,0,0,0,0,,0,,FW,Tottenham,0,0,0,0,0,0,0,0,0,,130570.0,95.85603618,Dane Scarlett,Dane Scarlett,100.0,Tottenham Hotspur,401,1288
117,West Ham United,Łukasz Fabiański,https://en.wikipedia.org/wiki/%C5%81ukasz_Fabia%C5%84ski,,458,Łukasz Fabiański,2024-2025,375,33088,370,5,0,1,0,0,0,0,,,0,4169,60.9,3,0,1,3630,24366,0,5,1,5,5,100.0,7,4,7,0,0,0,5,67,11,67,90.5,11,1,6,29,0,0,155,528,1170,70.6,91,24.4,GK,"Arsenal,Swansea City,West Ham",0,0,0,0,0,0,0,0,0,,216853.0,93.55493803,Łukasz Fabiański,Łukasz Fabiański,100.0,West Ham United,402,457
76,West Ham United,Aaron Cresswell ,https://en.wikipedia.org/wiki/Aaron_Cresswell,,319,Aaron Cresswell,2024-2025,303,25012,280,23,10,26,10,0,107,37,19.6,24.0,41,8018,75.3,215,80,918,5831,25572,244,91,57,96,36,37.5,192,123,93,80,19,80,226,467,5,231,55.1,36,2,127,92,15,0,908,0,0,,0,,"DF,MF",West Ham,0,0,0,0,0,0,0,0,0,,96618.0,94.51786901,Aaron Cresswell,Aaron Cresswell ,96.7741935483871,West Ham United,403,318
343,West Ham United,Carlos Soler ,https://en.wikipedia.org/wiki/Carlos_Soler,,1348,Carlos Soler,2024-2025,18,915,10,8,1,1,1,0,19,5,26.3,19.7,1,376,83.9,10,0,41,241,1125,9,7,10,13,5,38.5,8,8,4,4,0,3,4,10,2,6,42.9,5,0,19,9,0,0,45,0,0,,0,,"MF,FW",West Ham,0,0,0,0,0,0,0,0,0,,186293.0,93.63606466,Carlos Soler,Carlos Soler ,96.0,West Ham United,404,1347
75,West Ham United,Vladimír Coufal,https://en.wikipedia.org/wiki/Vladim%C3%ADr_Coufal,,312,Vladimír Coufal,2024-2025,139,11196,126,13,0,19,0,0,44,12,27.3,19.2,0,4350,68.0,131,81,470,3317,18009,253,127,70,109,47,43.1,253,142,169,60,24,45,149,357,3,179,55.2,22,2,137,106,4,2,625,0,0,,0,,DF,West Ham,0,0,0,0,0,0,0,0,0,,82176.0,93.57952763,Vladimír Coufal,Vladimír Coufal,100.0,West Ham United,405,311
351,West Ham United,Crysencio Summerville,https://en.wikipedia.org/wiki/Crysencio_Summerville,,1388,Crysencio Summerville,2024-2025,53,2342,19,34,5,3,5,0,45,13,28.9,14.6,0,553,75.2,35,7,70,683,4389,85,69,54,106,41,38.7,48,30,17,23,8,6,15,18,0,9,22.0,6,0,32,65,12,0,139,0,0,,0,,"FW,MF","Leeds United,West Ham",0,0,0,0,0,0,0,0,0,,421582.0,85.03827326,Crysencio Summerville,Crysencio Summerville,100.0,West Ham United,406,1387
381,West Ham United,James Ward-Prowse,https://en.wikipedia.org/wiki/James_Ward-Prowse,,1505,James Ward-Prowse,2024-2025,390,27520,302,88,56,46,41,15,327,169,43.4,24.9,114,9776,77.0,417,55,1028,6544,26366,135,170,125,121,71,58.7,382,242,156,181,45,61,294,375,2,258,42.7,48,3,320,166,4,2,1392,0,0,,0,,MF,"Nott'ham Forest,Southampton,West Ham",0,0,0,0,0,0,0,0,0,,393980.0,88.9649289,James Ward-Prowse,James Ward-Prowse,100.0,West Ham United,407,1504
17,West Ham United,Michail Antonio,https://en.wikipedia.org/wiki/Michail_Antonio,,64,Michail Antonio,2024-2025,268,19021,220,48,68,33,67,1,476,193,36.3,14.7,0,2355,61.5,166,43,286,3691,24755,449,605,379,630,332,52.7,112,98,36,45,31,17,87,82,1,460,42.3,35,3,293,329,99,0,508,0,0,,0,,"FW,MF",West Ham,0,0,0,0,0,0,0,0,0,,515782.0,80.53977735,Michail Antonio,Michail Antonio,100.0,West Ham United,408,63
284,West Ham United,Lucas Paquetá,https://en.wikipedia.org/wiki/Lucas_Paquet%C3%A1,,1119,Lucas Paquetá,2024-2025,81,6382,77,4,12,9,7,5,123,25,20.3,18.7,4,2671,76.0,98,12,421,2423,9830,72,155,166,168,87,51.8,190,131,79,83,28,7,49,82,5,122,46.7,21,0,129,127,12,0,439,0,0,,0,,MF,West Ham,0,0,0,0,0,0,0,0,0,,459716.0,82.94003872,Lucas Paquetá,Lucas Paquetá,100.0,West Ham United,409,1118
129,West Ham United,Niclas Füllkrug,https://en.wikipedia.org/wiki/Niclas_F%C3%BCllkrug,,519,Niclas Füllkrug,2024-2025,9,370,3,6,2,1,2,0,8,3,37.5,10.3,0,53,68.8,7,0,4,40,146,3,10,2,3,0,0.0,2,2,0,1,1,0,0,5,0,20,45.5,1,0,9,3,4,0,4,0,0,,0,,FW,West Ham,0,0,0,0,0,0,0,0,0,,847478.0,74.05051463,Niclas Füllkrug,Niclas Füllkrug,100.0,West Ham United,410,518
207,West Ham United,Mohammed Kudus,https://en.wikipedia.org/wiki/Mohammed_Kudus,,796,Mohammed Kudus,2024-2025,51,3957,45,6,11,7,11,0,115,31,27.0,17.3,0,1093,80.0,47,26,127,1386,10026,178,122,147,344,181,52.6,90,63,33,39,18,1,13,11,1,20,30.3,6,1,58,108,30,0,290,0,0,,0,,"MF,FW",West Ham,0,0,0,0,0,0,0,0,0,,421497.0,85.11390391,Mohammed Kudus,Mohammed Kudus,100.0,West Ham United,411,795
238,West Ham United,Konstantinos Mavropanos,https://en.wikipedia.org/wiki/Konstantinos_Mavropanos,,920,Konstantinos Mavropanos,2024-2025,45,3229,37,8,1,0,1,0,26,4,15.4,12.6,0,1415,82.5,8,1,97,1124,6132,26,16,0,22,12,54.5,56,37,36,17,3,31,68,169,5,89,66.9,7,2,30,23,2,2,141,0,0,,0,,DF,"Arsenal,West Ham",0,0,0,0,0,0,0,0,0,,115317.0,94.77045096,Konstantinos Mavropanos,Konstantinos Mavropanos,100.0,West Ham United,412,919
148,West Ham United,Luis Guilherme,https://en.wikipedia.org/wiki/Luis_Guilherme,,590,Luis Guilherme,2024-2025,5,50,0,5,0,0,0,0,1,0,0.0,23.7,0,17,85.0,1,1,1,12,73,0,1,0,3,0,0.0,1,0,1,0,0,0,1,1,0,1,50.0,0,0,0,2,0,0,3,0,0,,0,,"MF,FW",West Ham,0,0,0,0,0,0,0,0,0,,121535.0,96.17559528,Luis Guilherme,Luis Guilherme,100.0,West Ham United,413,589
