Team,Player,Wikipedia_Link,Pageviews
Los Angeles Lakers,Maxi Kleber,https://en.wikipedia.org/wiki/Maxi_Kleber,111573.0
Los Angeles Lakers,Christian Koloko,https://en.wikipedia.org/wiki/Christian_Koloko,133270.0
Los Angeles Lakers,Alex Len,https://en.wikipedia.org/wiki/Alex_Len,85358.0
Los Angeles Lakers,Shake Milton,https://en.wikipedia.org/wiki/Shake_Milton,144988.0
Los Angeles Lakers,Markieff Morris,https://en.wikipedia.org/wiki/Markieff_Morris,219027.0
Los Angeles Lakers,Austin Reaves,https://en.wikipedia.org/wiki/Austin_Reaves,653280.0
Los Angeles Lakers,Cam Reddish,https://en.wikipedia.org/wiki/Cam_Reddish,177092.0
Los Angeles Lakers,Jarred Vanderbilt,https://en.wikipedia.org/wiki/Jarred_Vanderbilt,141796.0
Los Angeles Lakers,Gabe Vincent,https://en.wikipedia.org/wiki/Gabe_Vincent,129741.0
Memphis Grizzlies,Santi Aldama,https://en.wikipedia.org/wiki/Santi_Aldama,146514.0
Memphis Grizzlies,Marvin Bagley III,https://en.wikipedia.org/wiki/Marvin_Bagley_III,303019.0
Memphis Grizzlies,Desmond Bane,https://en.wikipedia.org/wiki/Desmond_Bane,135968.0
Memphis Grizzlies,Brandon Clarke,https://en.wikipedia.org/wiki/Brandon_Clarke,65648.0
Memphis Grizzlies,Zach Edey,https://en.wikipedia.org/wiki/Zach_Edey,2839417.0
Memphis Grizzlies,Jay Huff,https://en.wikipedia.org/wiki/Jay_Huff,102009.0
Memphis Grizzlies,GG Jackson,https://en.wikipedia.org/wiki/GG_Jackson,314063.0
Memphis Grizzlies,Jaren Jackson Jr.,https://en.wikipedia.org/wiki/Jaren_Jackson_Jr.,250531.0
Memphis Grizzlies,Yuki Kawamura,https://en.wikipedia.org/wiki/Yuki_Kawamura,604296.0
Memphis Grizzlies,Luke Kennard,https://en.wikipedia.org/wiki/Luke_Kennard_(basketball),114254.0
Memphis Grizzlies,John Konchar,https://en.wikipedia.org/wiki/John_Konchar,41685.0
Memphis Grizzlies,Ja Morant,https://en.wikipedia.org/wiki/Ja_Morant,961363.0
Memphis Grizzlies,Scotty Pippen Jr.,https://en.wikipedia.org/wiki/Scotty_Pippen_Jr.,723977.0
Memphis Grizzlies,Zyon Pullin,https://en.wikipedia.org/wiki/Zyon_Pullin,5873.0
Memphis Grizzlies,Cam Spencer,https://en.wikipedia.org/wiki/Cam_Spencer,244242.0
Memphis Grizzlies,Lamar Stevens,https://en.wikipedia.org/wiki/Lamar_Stevens,58191.0
Memphis Grizzlies,Jaylen Wells,https://en.wikipedia.org/wiki/Jaylen_Wells,87997.0
