Team,Player,Wikipedia_Link,Pageviews
Burnley,Bashir Humphreys,https://en.wikipedia.org/wiki/Bashir_Humphreys,86018.0
Burnley,Connor Roberts,"https://en.wikipedia.org/wiki/Connor_Roberts_(footballer,_born_1995)",118889.0
Burnley,Nathan Redmond,https://en.wikipedia.org/wiki/Nathan_Redmond,85806.0
Burnley,Lyle Foster,https://en.wikipedia.org/wiki/Lyle_Foster,128849.0
Burnley,Zian Flemming,https://en.wikipedia.org/wiki/Zian_Flemming,61445.0
Burnley,Etienne Green,https://en.wikipedia.org/wiki/Etienne_Green,34219.0
Burnley,Aaron Ramsey,https://en.wikipedia.org/wiki/Aaron_Ramsey_(English_footballer),104907.0
Burnley,Marcus Edwards,https://en.wikipedia.org/wiki/Marcus_Edwards,226435.0
Burnley,Lucas Pires,https://en.wikipedia.org/wiki/Lucas_Pires_(footballer),27839.0
Burnley,Josh Cullen,https://en.wikipedia.org/wiki/Josh_Cullen,85245.0
Burnley,Jonjo Shelvey,https://en.wikipedia.org/wiki/Jonjo_Shelvey,264906.0
Burnley,Hannibal Mejbri,https://en.wikipedia.org/wiki/Hannibal_Mejbri,283028.0
Burnley,Josh Laurent,https://en.wikipedia.org/wiki/Josh_Laurent,30255.0
Burnley,Luca Koleosho,https://en.wikipedia.org/wiki/Luca_Koleosho,101233.0
Burnley,Mike Trésor,https://en.wikipedia.org/wiki/Mike_Tr%C3%A9sor,38620.0
Burnley,Václav Hladký,https://en.wikipedia.org/wiki/V%C3%A1clav_Hladk%C3%BD,77435.0
Burnley,Jaydon Banel,https://en.wikipedia.org/wiki/Jaydon_Banel,6110.0
Burnley,Ashley Barnes,https://en.wikipedia.org/wiki/Ashley_Barnes,111726.0
Burnley,Jordan Beyer,https://en.wikipedia.org/wiki/Jordan_Beyer,24093.0
Burnley,Enock Agyei,https://en.wikipedia.org/wiki/Enock_Agyei,15088.0
Chelsea,Robert Sánchez,https://en.wikipedia.org/wiki/Robert_S%C3%A1nchez,313022.0
Chelsea,Marc Cucurella,https://en.wikipedia.org/wiki/Marc_Cucurella,1071259.0
Chelsea,Tosin Adarabioyo,https://en.wikipedia.org/wiki/Tosin_Adarabioyo,583719.0
Chelsea,Benoît Badiashile,https://en.wikipedia.org/wiki/Beno%C3%AEt_Badiashile,197730.0
Chelsea,Levi Colwill,https://en.wikipedia.org/wiki/Levi_Colwill,378797.0
Chelsea,Pedro Neto,https://en.wikipedia.org/wiki/Pedro_Neto,657210.0
Chelsea,Enzo Fernández,https://en.wikipedia.org/wiki/Enzo_Fern%C3%A1ndez,882325.0
Chelsea,Mykhailo Mudryk,https://en.wikipedia.org/wiki/Mykhailo_Mudryk,577672.0
Chelsea,Noni Madueke,https://en.wikipedia.org/wiki/Noni_Madueke,1187194.0
Chelsea,Filip Jörgensen,https://en.wikipedia.org/wiki/Filip_J%C3%B6rgensen,252209.0
Chelsea,Marcus Bettinelli,https://en.wikipedia.org/wiki/Marcus_Bettinelli,129906.0
Chelsea,Nicolas Jackson,https://en.wikipedia.org/wiki/Nicolas_Jackson,1115882.0
Chelsea,Christopher Nkunku,https://en.wikipedia.org/wiki/Christopher_Nkunku,571242.0
Chelsea,Jadon Sancho,https://en.wikipedia.org/wiki/Jadon_Sancho,1980208.0
Chelsea,Cole Palmer,https://en.wikipedia.org/wiki/Cole_Palmer,3980647.0
Chelsea,Kiernan Dewsbury-Hall,https://en.wikipedia.org/wiki/Kiernan_Dewsbury-Hall,467522.0
Chelsea,Trevoh Chalobah,https://en.wikipedia.org/wiki/Trevoh_Chalobah,350041.0
Chelsea,Reece James,"https://en.wikipedia.org/wiki/Reece_James_(footballer,_born_1999)",449119.0
Chelsea,Moisés Caicedo,https://en.wikipedia.org/wiki/Mois%C3%A9s_Caicedo,439482.0
Chelsea,Malo Gusto,https://en.wikipedia.org/wiki/Malo_Gusto,344710.0
Chelsea,Wesley Fofana,https://en.wikipedia.org/wiki/Wesley_Fofana_(footballer),403701.0
Chelsea,Aaron Anselmino,https://en.wikipedia.org/wiki/Aaron_Anselmino,110415.0
Chelsea,Tyrique George,https://en.wikipedia.org/wiki/Tyrique_George,95315.0
Chelsea,Josh Acheampong,https://en.wikipedia.org/wiki/Josh_Acheampong,94419.0
Chelsea,Omari Kellyman,https://en.wikipedia.org/wiki/Omari_Kellyman,179530.0
Chelsea,Marc Guiu,https://en.wikipedia.org/wiki/Marc_Guiu,575773.0
Chelsea,Mathis Amougou,https://en.wikipedia.org/wiki/Mathis_Amougou,6376.0
Chelsea,Roméo Lavia,https://en.wikipedia.org/wiki/Rom%C3%A9o_Lavia,348702.0
Chelsea,Lucas Bergström,https://en.wikipedia.org/wiki/Lucas_Bergstr%C3%B6m,102533.0
Chelsea,David Datro Fofana,https://en.wikipedia.org/wiki/David_Datro_Fofana,308120.0
Crystal Palace,Dean Henderson,https://en.wikipedia.org/wiki/Dean_Henderson,360985.0
Crystal Palace,Joel Ward,https://en.wikipedia.org/wiki/Joel_Ward_(footballer),69567.0
Crystal Palace,Tyrick Mitchell,https://en.wikipedia.org/wiki/Tyrick_Mitchell,89463.0
Crystal Palace,Maxence Lacroix,https://en.wikipedia.org/wiki/Maxence_Lacroix,100691.0
Crystal Palace,Marc Guéhi,https://en.wikipedia.org/wiki/Marc_Gu%C3%A9hi,1050468.0
Crystal Palace,Ismaïla Sarr,https://en.wikipedia.org/wiki/Isma%C3%AFla_Sarr,270608.0
Crystal Palace,Jefferson Lerma,https://en.wikipedia.org/wiki/Jefferson_Lerma,139638.0
Crystal Palace,Eddie Nketiah,https://en.wikipedia.org/wiki/Eddie_Nketiah,468311.0
Crystal Palace,Eberechi Eze,https://en.wikipedia.org/wiki/Eberechi_Eze,801880.0
Crystal Palace,Matheus França,https://en.wikipedia.org/wiki/Matheus_Fran%C3%A7a,71960.0
Crystal Palace,Daniel Muñoz,https://en.wikipedia.org/wiki/Daniel_Mu%C3%B1oz_(footballer),226783.0
Crystal Palace,Jean-Philippe Mateta,https://en.wikipedia.org/wiki/Jean-Philippe_Mateta,481519.0
Crystal Palace,Nathaniel Clyne,https://en.wikipedia.org/wiki/Nathaniel_Clyne,153588.0
Crystal Palace,Daichi Kamada,https://en.wikipedia.org/wiki/Daichi_Kamada,248268.0
Crystal Palace,Will Hughes,https://en.wikipedia.org/wiki/Will_Hughes,147678.0
Crystal Palace,Adam Wharton,https://en.wikipedia.org/wiki/Adam_Wharton,623939.0
Crystal Palace,Romain Esse,https://en.wikipedia.org/wiki/Romain_Esse,29174.0
Crystal Palace,Ben Chilwell,https://en.wikipedia.org/wiki/Ben_Chilwell,448049.0
Crystal Palace,Chris Richards,https://en.wikipedia.org/wiki/Chris_Richards_(soccer),161646.0
Crystal Palace,Cheick Doucouré,https://en.wikipedia.org/wiki/Cheick_Doucour%C3%A9,57946.0
Crystal Palace,Matt Turner,https://en.wikipedia.org/wiki/Matt_Turner_(soccer),384580.0
Crystal Palace,Remi Matthews,https://en.wikipedia.org/wiki/Remi_Matthews,29486.0
Crystal Palace,Chadi Riad,https://en.wikipedia.org/wiki/Chadi_Riad,128163.0
Crystal Palace,Justin Devenny,https://en.wikipedia.org/wiki/Justin_Devenny,68206.0
Crystal Palace,Caleb Kporha,https://en.wikipedia.org/wiki/Caleb_Kporha,8402.0
Everton,Jordan Pickford,https://en.wikipedia.org/wiki/Jordan_Pickford,1009629.0
Everton,Nathan Patterson,https://en.wikipedia.org/wiki/Nathan_Patterson_(footballer),68373.0
Everton,Michael Keane,"https://en.wikipedia.org/wiki/Michael_Keane_(footballer,_born_1993)",147668.0
Everton,James Tarkowski,https://en.wikipedia.org/wiki/James_Tarkowski,228541.0
Everton,Dwight McNeil,https://en.wikipedia.org/wiki/Dwight_McNeil,146072.0
Everton,Orel Mangala,https://en.wikipedia.org/wiki/Orel_Mangala,215049.0
Everton,Dominic Calvert-Lewin,https://en.wikipedia.org/wiki/Dominic_Calvert-Lewin,293882.0
Everton,Iliman Ndiaye,https://en.wikipedia.org/wiki/Iliman_Ndiaye,306834.0
Everton,Jack Harrison,"https://en.wikipedia.org/wiki/Jack_Harrison_(footballer,_born_1996)",167327.0
Everton,João Virgínia,https://en.wikipedia.org/wiki/Jo%C3%A3o_Virg%C3%ADnia,41473.0
Everton,Beto,"https://en.wikipedia.org/wiki/Beto_(footballer,_born_1998)",156300.0
Everton,Jake O'Brien,https://en.wikipedia.org/wiki/Jake_O%27Brien_(footballer),293315.0
Everton,Abdoulaye Doucouré,https://en.wikipedia.org/wiki/Abdoulaye_Doucour%C3%A9,105770.0
Everton,Youssef Chermiti,https://en.wikipedia.org/wiki/Youssef_Chermiti,74404.0
Everton,Ashley Young,https://en.wikipedia.org/wiki/Ashley_Young,724325.0
Everton,Vitaliy Mykolenko,https://en.wikipedia.org/wiki/Vitaliy_Mykolenko,67842.0
Everton,Armando Broja,https://en.wikipedia.org/wiki/Armando_Broja,534073.0
Everton,Séamus Coleman,https://en.wikipedia.org/wiki/S%C3%A9amus_Coleman,267195.0
Everton,Carlos Alcaraz,https://en.wikipedia.org/wiki/Carlos_Alcaraz_(footballer),244985.0
Everton,Idrissa Gueye,https://en.wikipedia.org/wiki/Idrissa_Gueye,170355.0
Everton,Jesper Lindstrøm,https://en.wikipedia.org/wiki/Jesper_Lindstr%C3%B8m,145847.0
Everton,Asmir Begović,https://en.wikipedia.org/wiki/Asmir_Begovi%C4%87,243493.0
Everton,Jarrad Branthwaite,https://en.wikipedia.org/wiki/Jarrad_Branthwaite,567491.0
Everton,James Garner,"https://en.wikipedia.org/wiki/James_Garner_(footballer,_born_2001)",109870.0
Everton,Tim Iroegbunam,https://en.wikipedia.org/wiki/Tim_Iroegbunam,141609.0
Fulham,Bernd Leno,https://en.wikipedia.org/wiki/Bernd_Leno,181356.0
Fulham,Kenny Tete,https://en.wikipedia.org/wiki/Kenny_Tete,65254.0
Fulham,Calvin Bassey,https://en.wikipedia.org/wiki/Calvin_Bassey,274554.0
Fulham,Joachim Andersen,https://en.wikipedia.org/wiki/Joachim_Andersen_(footballer),225427.0
Fulham,Harrison Reed,https://en.wikipedia.org/wiki/Harrison_Reed_(footballer),51882.0
Fulham,Raúl Jiménez,https://en.wikipedia.org/wiki/Ra%C3%BAl_Jim%C3%A9nez,341987.0
Fulham,Harry Wilson,"https://en.wikipedia.org/wiki/Harry_Wilson_(footballer,_born_1997)",252896.0
Fulham,Rodrigo Muniz,https://en.wikipedia.org/wiki/Rodrigo_Muniz_(Brazilian_footballer),253001.0
Fulham,Tom Cairney,https://en.wikipedia.org/wiki/Tom_Cairney,123534.0
Fulham,Adama Traoré,"https://en.wikipedia.org/wiki/Adama_Traor%C3%A9_(footballer,_born_1996)",656918.0
Fulham,Carlos Vinícius,https://en.wikipedia.org/wiki/Carlos_Vin%C3%ADcius,137120.0
Fulham,Jorge Cuenca,https://en.wikipedia.org/wiki/Jorge_Cuenca,49647.0
Fulham,Sander Berge,https://en.wikipedia.org/wiki/Sander_Berge,184703.0
Fulham,Alex Iwobi,https://en.wikipedia.org/wiki/Alex_Iwobi,429916.0
Fulham,Andreas Pereira,https://en.wikipedia.org/wiki/Andreas_Pereira,299612.0
Fulham,Reiss Nelson,https://en.wikipedia.org/wiki/Reiss_Nelson,267142.0
Fulham,Saša Lukić,https://en.wikipedia.org/wiki/Sa%C5%A1a_Luki%C4%87,82216.0
Fulham,Timothy Castagne,https://en.wikipedia.org/wiki/Timothy_Castagne,107782.0
Fulham,Willian,"https://en.wikipedia.org/wiki/Willian_(footballer,_born_1988)",464711.0
Fulham,Steven Benda,https://en.wikipedia.org/wiki/Steven_Benda,29747.0
Fulham,Josh King,"https://en.wikipedia.org/wiki/Joshua_King_(footballer,_born_2007)",8167.0
Fulham,Ryan Sessegnon,https://en.wikipedia.org/wiki/Ryan_Sessegnon,293746.0
Fulham,Issa Diop,https://en.wikipedia.org/wiki/Issa_Diop_(footballer),61562.0
Fulham,Emile Smith Rowe,https://en.wikipedia.org/wiki/Emile_Smith_Rowe,531985.0
Fulham,Antonee Robinson,https://en.wikipedia.org/wiki/Antonee_Robinson,386272.0
Liverpool,Alisson Becker,https://en.wikipedia.org/wiki/Alisson_Becker,804368.0
Liverpool,Joe Gomez,https://en.wikipedia.org/wiki/Joe_Gomez_(footballer),629922.0
Liverpool,Wataru Endō,https://en.wikipedia.org/wiki/Wataru_End%C5%8D,625776.0
Liverpool,Virgil van Dijk,https://en.wikipedia.org/wiki/Virgil_van_Dijk,1701881.0
Liverpool,Ibrahima Konaté,https://en.wikipedia.org/wiki/Ibrahima_Konat%C3%A9,466553.0
Liverpool,Luis Díaz,"https://en.wikipedia.org/wiki/Luis_D%C3%ADaz_(footballer,_born_1997)",821993.0
Liverpool,Dominik Szoboszlai,https://en.wikipedia.org/wiki/Dominik_Szoboszlai,715031.0
Liverpool,Darwin Núñez,https://en.wikipedia.org/wiki/Darwin_N%C3%BA%C3%B1ez,1365029.0
Liverpool,Alexis Mac Allister,https://en.wikipedia.org/wiki/Alexis_Mac_Allister,1042455.0
Liverpool,Mohamed Salah,https://en.wikipedia.org/wiki/Mohamed_Salah,3108363.0
Liverpool,Federico Chiesa,https://en.wikipedia.org/wiki/Federico_Chiesa,1253817.0
Liverpool,Curtis Jones,https://en.wikipedia.org/wiki/Curtis_Jones_(footballer),636811.0
Liverpool,Cody Gakpo,https://en.wikipedia.org/wiki/Cody_Gakpo,940584.0
Liverpool,Harvey Elliott,https://en.wikipedia.org/wiki/Harvey_Elliott,660648.0
Liverpool,Diogo Jota,https://en.wikipedia.org/wiki/Diogo_Jota,652744.0
Liverpool,Kostas Tsimikas,https://en.wikipedia.org/wiki/Kostas_Tsimikas,227461.0
Liverpool,Andrew Robertson,https://en.wikipedia.org/wiki/Andrew_Robertson,576547.0
Liverpool,Ryan Gravenberch,https://en.wikipedia.org/wiki/Ryan_Gravenberch,530601.0
Liverpool,Vítězslav Jaroš,https://en.wikipedia.org/wiki/V%C3%ADt%C4%9Bzslav_Jaro%C5%A1,222531.0
Liverpool,Caoimhín Kelleher,https://en.wikipedia.org/wiki/Caoimh%C3%ADn_Kelleher,693380.0
Liverpool,Trent Alexander-Arnold,https://en.wikipedia.org/wiki/Trent_Alexander-Arnold,1197524.0
Liverpool,Jarell Quansah,https://en.wikipedia.org/wiki/Jarell_Quansah,627927.0
Liverpool,Tyler Morton,https://en.wikipedia.org/wiki/Tyler_Morton,151138.0
Liverpool,Conor Bradley,https://en.wikipedia.org/wiki/Conor_Bradley,1104224.0
Liverpool,Harvey Davies,https://en.wikipedia.org/wiki/Harvey_Davies,35257.0
Luton Town,James Shea,https://en.wikipedia.org/wiki/James_Shea,29889.0
Luton Town,Reuell Walters,https://en.wikipedia.org/wiki/Reuell_Walters,57037.0
Luton Town,Amari'i Bell,https://en.wikipedia.org/wiki/Amari%27i_Bell,42455.0
Luton Town,Tom Lockyer,https://en.wikipedia.org/wiki/Tom_Lockyer,175820.0
Luton Town,Mads Juel Andersen,https://en.wikipedia.org/wiki/Mads_Juel_Andersen,23193.0
Luton Town,Mark McGuinness,https://en.wikipedia.org/wiki/Mark_McGuinness,56571.0
Luton Town,Victor Moses,https://en.wikipedia.org/wiki/Victor_Moses,461308.0
Luton Town,Thelo Aasgaard,https://en.wikipedia.org/wiki/Thelo_Aasgaard,45027.0
Luton Town,Carlton Morris,https://en.wikipedia.org/wiki/Carlton_Morris,128425.0
Luton Town,Elijah Adebayo,https://en.wikipedia.org/wiki/Elijah_Adebayo,259144.0
Luton Town,Kal Naismith,https://en.wikipedia.org/wiki/Kal_Naismith,27742.0
Luton Town,Marvelous Nakamba,https://en.wikipedia.org/wiki/Marvelous_Nakamba,53699.0
Luton Town,Tahith Chong,https://en.wikipedia.org/wiki/Tahith_Chong,255373.0
Luton Town,Teden Mengi,https://en.wikipedia.org/wiki/Teden_Mengi,115093.0
Luton Town,Reece Burke,https://en.wikipedia.org/wiki/Reece_Burke,33540.0
Luton Town,Jordan Clark,https://en.wikipedia.org/wiki/Jordan_Clark_(English_footballer),46993.0
Luton Town,Jacob Brown,https://en.wikipedia.org/wiki/Jacob_Brown_(footballer),43314.0
