Unnamed: 0,Team,Pageviews,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,Player,Obscurity_Score,Obscurity_Score_Scaled,obscurity_score,obscurity_score_normalized,obscurity_score_scaled
1132,Las Vegas Raiders,23621.0,44,14,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.0,85,44,5,4,1,0,6,0,0,0,2,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Isaiah Pola-Mao,99.3053997268924,157.03445261606572,53.66,60.94690860130603,26.83
1133,Las Vegas Raiders,14184.0,12,7,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,27,19,1,0,0,0,3,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Decamerion Richardson,99.43789179714884,159.2469560475114,65.5,61.66123247192316,32.75
1134,Las Vegas Raiders,40724.0,9,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Trey Taylor,99.10465969761282,153.73762589043585,64.98,61.65113966405343,32.49
1135,Las Vegas Raiders,6613.0,29,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,26,11,0,0,0,0,3,0,0,0,1,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Sam Webb,99.53723710220036,160.9252742639592,61.03,61.48323277240566,30.52
1136,Las Vegas Raiders,5704.0,80,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,10,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,LS,0,0,0,0,0,0,0,Jacob Bobenmoyer,99.53188908177334,160.83450070513763,50.89,60.545315478017216,25.44
1137,Las Vegas Raiders,119852.0,112,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,203,87.5,0,0,832,896.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,K,0,0,0,0,0,0,0,Daniel Carlson,98.09782087022565,138.1644931776738,38.83,38.957266225202645,19.42
1138,Las Vegas Raiders,118158.0,141,26,0,0,0.0,0,0,0,0.0,0,0.0,0,494,1994,4.0,8,14.1,268,203,1468,7.2,11,10.4,0,0.0,0,0,114,448.2,0.0,25,9,0,0,0,0,0,11,3,0,0,0,0.0,0,7336,3874,RB,0,0,0,0,0,0,0,Ameer Abdullah,97.66674825917754,131.9616213011616,35.21,36.91061938177027,17.6
1139,Las Vegas Raiders,39055.0,78,33,0,0,0.0,0,0,0,0.0,0,0.0,0,6,16,2.7,0,0.2,140,98,877,8.9,10,11.2,0,0.0,0,0,60,143.3,0.0,6,3,0,0,0,0,0,3,0,0,0,0,0.0,0,893,0,TE,0,0,0,0,0,0,0,Harrison Bryant,98.90082108466464,150.456948635388,44.12,58.44969764615832,22.06
1140,Las Vegas Raiders,18168.0,114,29,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,27.0,115,91,38,46,0,0,18,0,0,0,3,0,0.0,0,0,0,DT,0,0,0,0,0,0,1,Adam Butler,99.3411471334748,157.62851886284545,25.75,13.013121882534168,12.88
1141,Las Vegas Raiders,78358.0,72,15,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,10.0,67,38,18,31,1,0,4,0,0,0,1,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,K'Lavon Chaisson,98.59610930141127,145.6757966193726,47.12,59.74819979535704,23.56
1142,Las Vegas Raiders,23500.0,54,42,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,34,34.0,0,0.6,0,0.0,0,0,0,3.4,2.0,166,122,10,6,0,0,6,0,2,0,0,0,0.0,0,34,0,LB,0,0,0,0,0,0,0,Divine Deablo,99.23652708626578,155.89586644716204,47.93,59.92892955239711,23.96
1143,Las Vegas Raiders,22137.0,82,45,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,206,88,10,0,3,0,18,0,1,0,2,0,0.0,0,1,0,DB,0,0,0,0,0,0,0,Marcus Epps,99.2843840259732,156.6861943202785,46.22,59.41517849004429,23.11
1144,Las Vegas Raiders,19296.0,51,38,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.0,200,81,14,8,3,0,19,0,1,0,3,0,0.0,0,61,0,CB,0,0,0,0,0,0,0,Nate Hobbs,99.33873840615875,157.58842280410633,47.17,59.75947418615546,23.58
1145,Las Vegas Raiders,23320.0,70,12,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.5,103,42,5,5,4,0,21,0,1,0,2,0,0.0,0,147,97,CB,0,0,0,0,0,0,0,Darnay Holmes,99.30443674736593,157.0184787512545,49.19,60.22263629221065,24.6
1146,Las Vegas Raiders,18387.0,150,64,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,4.5,149,170,15,15,0,0,10,0,2,1,1,0,0.0,0,44,0,LDE,0,0,0,0,0,0,0,John Jenkins,99.29502970846556,156.86251605863333,37.23,37.87437019763456,18.61
1147,Las Vegas Raiders,108686.0,43,17,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,116,67,808,12.1,1,18.8,0,0.0,1,0,8,88.8,0.0,1,0,0,0,0,0,0,3,2,0,0,0,0.0,0,807,0,WR,0,0,0,0,0,0,0,Terrace Marshall Jr.,98.0151503137244,136.9541004447483,47.79,59.907919898654306,23.9
1148,Las Vegas Raiders,82060.0,89,26,0,0,0.0,0,0,0,0.0,0,0.0,0,716,2790,3.9,15,31.3,176,136,1012,7.4,7,11.4,0,0.0,1,0,134,504.2,0.0,0,0,0,0,0,0,0,6,4,0,0,0,0.0,0,3820,18,RB,0,0,0,0,0,0,0,Alexander Mattison,98.00271813345736,136.77294290801495,43.01,57.88952785764137,21.5
1149,Las Vegas Raiders,24059.0,66,64,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.0,202,95,8,5,6,0,29,0,2,0,0,0,0.0,0,104,0,S,0,0,0,0,0,0,0,Tre'von Moehrig,99.23919361652872,155.93980312157194,45.79,59.241903251002554,22.9
1150,Las Vegas Raiders,50757.0,126,103,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Andrus Peat,98.79842861998245,148.83405631814136,35.71,37.120378477114144,17.86
1151,Las Vegas Raiders,19355.0,16,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.5,7,6,1,4,0,0,1,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Janarius Robinson,99.37486134708708,158.19074584762595,65.86,61.67361534872226,32.93
1152,Las Vegas Raiders,47364.0,86,50,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,8.5,301,196,27,12,6,1,19,0,2,0,1,0,0.0,0,86,0,LB,0,0,0,0,0,0,0,Robert Spillane,98.99810207895078,152.01429558831217,42.47,57.47514228211604,21.24
1153,Las Vegas Raiders,44454.0,136,121,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,4,1,0,0,0,0.0,0,-12,0,LG,0,0,0,0,0,0,0,Cody Whitehair,98.85297717731588,149.6965674331631,37.81,38.18029093110672,18.9
1154,Las Vegas Raiders,14637.0,45,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2.0,28,40,2,5,0,0,3,0,0,0,1,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Zachary Carter,99.41280007584594,158.82569274491746,52.87,60.87071087727915,26.44
1155,Las Vegas Raiders,8401.0,37,10,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,57,46,4,1,0,0,1,0,0,0,2,0,0.0,0,0,0,RLB,0,0,0,0,0,0,0,Luke Masterson,99.50611866570326,160.39777161360146,53.82,60.97699004770882,26.91
1156,Las Vegas Raiders,461707.0,25,18,374,588,63.6,4002,16,14,82.6,50,8.0,5,78,293,3.8,5,11.7,1,1,-6,-6.0,0,-0.2,0,0.0,0,0,30,236.7,0.0,0,0,0,0,0,0,0,18,6,0,0,0,0.0,0,265,0,QB,0,0,0,0,0,0,0,Desmond Ridder,93.05942717683912,79.9758656959922,39.81,52.53745501410667,19.9
1157,Los Angeles Chargers,819186.0,79,79,1945,2926,66.5,21093,137,45,96.7,171,41.0,16,293,1217,4.2,13,15.4,3,3,0,0.0,0,0.0,0,0.0,1,0,80,1511.5,0.0,2,0,0,0,0,0,0,27,14,0,0,0,0.0,0,1195,0,QB,0,0,0,1,0,0,0,Justin Herbert,87.4147103648709,41.66041404178944,15.62,7.99148255615832,7.81
1158,Los Angeles Chargers,64998.0,32,1,0,0,0.0,0,0,0,0.0,0,0.0,0,59,182,3.1,2,5.7,15,14,106,7.6,1,3.3,0,0.0,0,0,18,44.8,0.0,11,8,0,0,0,0,0,1,0,0,0,0,0.0,0,737,449,RB,0,0,0,0,0,0,0,Hassan Haskins,98.69829150978316,147.26290213877732,52.78,60.86053065460582,26.39
1159,Los Angeles Chargers,52759.0,29,11,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,5,4,28,7.0,0,1.0,0,0.0,0,0,0,2.8,1.0,8,14,2,2,0,0,1,0,0,0,0,0,0.0,0,28,0,DL,0,0,0,0,0,0,0,Scott Matlock,98.91374122695002,150.66291254082492,56.84,61.22188151573126,28.42
1160,Los Angeles Chargers,29442.0,21,1,0,0,0.0,0,0,0,0.0,0,0.0,0,85,344,4.0,2,16.4,12,10,73,7.3,0,3.5,0,0.0,0,0,12,53.7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,514,97,RB,0,0,0,0,0,0,0,Jaret Patterson,99.14311817497872,154.36412910173,49.55,60.2936574936782,24.78
1161,Los Angeles Chargers,73515.0,10,0,0,0,0.0,0,0,0,0.0,0,0.0,0,43,155,3.6,0,15.5,9,5,62,12.4,1,6.2,0,0.0,0,0,6,27.7,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,217,0,RB,0,0,0,0,0,0,0,Kimani Vidal,98.58524820083343,145.50805231589672,55.66,61.12346381983368,27.83
1162,Los Angeles Chargers,35643.0,32,4,0,0,0.0,0,0,0,0.0,0,0.0,0,26,140,5.4,0,4.4,34,28,178,6.4,2,5.6,0,0.0,0,0,18,47.8,0.0,0,0,0,0,0,0,0,6,5,0,0,0,0.0,0,1836,1518,WR,0,0,0,0,0,0,0,Derius Davis,99.00142761249889,152.0678014844971,55.44,61.1056722579542,27.72
1163,Los Angeles Chargers,29165.0,7,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,8,5,49,9.8,1,7.0,0,0.0,0,0,6,10.9,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,49,0,WR,0,0,0,0,0,0,0,Dez Fitzpatrick,99.2247808196629,155.70246150286152,63.71,61.60076133243425,31.86
1164,Los Angeles Chargers,906.0,86,25,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,7.5,76,73,11,13,0,0,0,0,2,0,1,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Jaleel Johnson,99.56055746733944,161.32166570681724,44.43,58.5686985389327,22.22
1165,Los Angeles Chargers,154518.0,32,21,0,0,0.0,0,0,0,0.0,0,0.0,0,6,15,2.5,0,0.5,158,93,1142,12.3,10,35.7,0,0.0,0,0,60,175.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1157,0,WR,0,0,0,0,0,0,0,Quentin Johnston,97.4122851679751,128.42361133148626,42.64,57.59517406689483,21.32
1166,Los Angeles Chargers,673574.0,16,14,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,112,82,1149,14.0,7,71.8,0,0.0,1,0,44,158.9,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,1177,28,WR,0,0,0,0,0,0,0,Ladd McConkey,90.69602826409694,61.27845429052793,40.8,56.02055552610385,20.4
1167,Los Angeles Chargers,331660.0,3,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,WR,0,0,0,0,0,0,0,Brenden Rice,95.35137344354553,102.8570385585016,50.48,60.44531914456044,25.24
1168,Los Angeles Chargers,64323.0,87,73,0,0,0.0,0,0,0,0.0,0,0.0,0,1,7,7.0,0,0.1,220,177,1902,10.7,15,21.9,0,0.0,0,0,90,280.9,0.0,7,2,0,0,0,0,0,2,4,0,1,0,0.0,0,1918,9,TE,0,0,0,0,0,0,0,Will Dissly,98.38572633643764,142.45873083047255,40.51,55.232947189665374,20.26
1169,Los Angeles Chargers,12232.0,15,7,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,9,8,48,6.0,0,3.2,0,0.0,0,0,0,4.8,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,48,0,TE,0,0,0,0,0,0,0,Tucker Fisk,99.44188240799151,159.31405163424714,59.34,61.37844597073739,29.67
1170,Los Angeles Chargers,430662.0,16,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OT,0,0,0,0,0,0,0,Joe Alt,94.04516086265946,89.17813775569425,46.59,59.590927350755294,23.3
1171,Los Angeles Chargers,54894.0,113,94,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,2,1,0,0,0,0.0,0,-5,0,C,0,0,0,0,0,0,0,Bradley Bozeman,98.75681806857176,148.17927450428354,36.11,37.28275589213821,18.06
1172,Los Angeles Chargers,27347.0,49,49,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,RG,0,0,0,0,0,0,0,Zion Johnson,99.1956640272538,155.22402528646157,51.86,60.71518076493039,25.93
1173,Los Angeles Chargers,18071.0,84,56,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Trey Pipkins,99.25090114243632,156.1328478491032,45.18,58.940258948934456,22.59
1174,Los Angeles Chargers,15417.0,51,35,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Jamaree Salyer,99.3603166470236,157.94796215352608,51.19,60.59351956842192,25.6
1175,Los Angeles Chargers,65859.0,51,51,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Rashawn Slater,98.68713664188763,147.08885386686873,48.21,59.98844200419722,24.1
1176,Los Angeles Chargers,18630.0,5,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Justin Eboigbe,99.39110177040492,158.46225257223304,66.69,61.70354621202767,33.34
1177,Los Angeles Chargers,9457.0,7,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,5,8,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Christopher Hinton,99.50945875332992,160.4543123376792,67.62,61.72667851447877,33.81
1178,Los Angeles Chargers,9088.0,32,20,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,37,35,1,5,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Otito Ogbonnia,99.48011527088929,159.95823355055288,55.18,61.083374981517544,27.59
1179,Los Angeles Chargers,36968.0,64,36,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.5,64,44,21,19,2,0,9,1,2,0,1,0,0.0,0,5,0,DT,0,0,0,0,0,0,0,Teair Tart,99.08341010228712,153.39249395319356,46.27,59.41906591725239,23.14
1180,Los Angeles Chargers,72609.0,11,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,15,14,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Junior Colson,98.692185154037,147.16760123977932,62.05,61.536095961211146,31.02
1181,Los Angeles Chargers,71909.0,136,99,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,59.0,231,102,76,100,2,1,17,0,4,0,13,0,0.0,0,12,0,OLB,0,0,0,0,0,0,0,Bud Dupree,98.74492909358077,147.99269001591938,37.76,38.15303353773196,18.88
1182,Los Angeles Chargers,44818.0,32,17,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,93,70,7,3,1,0,8,0,0,0,0,0,0.0,0,4,0,LB,0,0,0,0,0,0,0,Daiyan Henley,99.03168280072406,152.55540803139493,53.36,60.9106890812234,26.68
1183,Los Angeles Chargers,347869.0,167,166,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,14,0.0,107.5,462,168,142,185,3,2,43,0,13,0,32,0,0.0,0,156,0,RDE,0,0,1,0,0,3,0,Khalil Mack,96.32896744694372,114.32938673251032,20.51,10.549894743555624,10.26
1184,Los Angeles Chargers,12768.0,8,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Caleb Murphy,99.46603542978146,159.72071709105387,74.91,61.890028381112195,37.46
1185,Los Angeles Chargers,58607.0,34,20,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,13.0,63,32,19,29,0,0,3,0,1,0,3,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Tuli Tuipulotu,98.84637897249291,149.59198760537802,57.75,61.279770342743106,28.88
1186,Los Angeles Chargers,24053.0,68,34,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,151,79,3,1,5,0,18,0,4,0,4,0,0.0,0,92,0,S,0,0,0,0,0,0,0,Alohi Gilman,99.25311151094604,156.16931985934357,47.59,59.853070705175675,23.8
1187,Los Angeles Chargers,32212.0,14,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,28,9,0,2,0,0,7,0,0,0,1,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Cam Hart,99.20689696377178,155.4084356602019,62.67,61.55738380245851,31.34
1188,Los Angeles Chargers,127069.0,82,82,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,17.0,383,207,34,28,9,0,39,0,3,0,5,0,0.0,0,78,20,FS,0,0,0,0,0,0,0,Derwin James,97.96724252870024,136.25724091347257,42.31,57.324728679485354,21.16
1189,Los Angeles Chargers,0.0,66,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,70,26,2,1,1,0,14,0,0,0,1,0,0.0,0,859,859,CB,0,0,0,0,0,0,0,Danny Johnson,99.60124238862434,162.01543082914668,51.7,60.69036028241472,25.85
1190,Los Angeles Chargers,10735.0,38,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,32,9,2,0,0,0,6,0,1,0,2,0,0.0,0,0,0,DB,0,0,0,0,0,0,0,Deane Leonard,99.4753750868439,159.87823282282562,56.44,61.196606579201195,28.22
1191,Los Angeles Chargers,29534.0,48,28,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,0.0,137,78,7,2,5,2,15,0,4,0,2,0,0.0,0,75,0,CB,0,0,0,0,0,0,0,Elijah Molden,99.22802878071218,155.75591719654315,48.92,60.15624651150297,24.46
1192,Los Angeles Chargers,28864.0,14,12,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,0.5,45,17,1,1,4,1,10,0,0,0,0,0,0.0,0,85,0,CB,0,0,0,0,0,0,0,Tarheeb Still,99.25508487245638,156.201887966476,60.0,61.4253842328038,30.0
1193,Los Angeles Chargers,9197.0,48,11,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,50,26,1,3,1,0,14,0,1,0,0,0,0.0,0,8,0,DB,0,0,0,0,0,0,0,Ja'Sir Taylor,99.48349136403652,160.01523545876847,53.06,60.88312395438303,26.53
1194,Los Angeles Chargers,14751.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DB,0,0,0,0,0,0,0,Kendall Williamson,99.442059369185,159.3170275669797,71.65,61.833721549791086,35.83
1195,Los Angeles Chargers,125475.0,45,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,91,93.8,0,0,365,397.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,K,0,0,0,0,0,0,0,Cameron Dicker,98.02523947592972,137.10128195247063,49.73,60.314132240724106,24.86
1196,Los Angeles Chargers,10142.0,207,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,20,16,0,0,0,0,0,2,0,0,0,0,0.0,0,-28,0,LS,0,0,0,0,0,0,0,Josh Harris,99.45690562968429,159.5668827789503,35.76,37.13610416220217,17.88
1197,Los Angeles Chargers,29608.0,100,0,1,2,50.0,3,0,0,56.2,0,0.0,0,1,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.1,0.0,2,0,0,0,0,0,0,1,2,0,0,18836,45.1,2,0,0,P,0,0,0,0,0,0,0,JK Scott,99.26550842655467,156.37402364828492,46.99,59.7095546038497,23.5
1198,Los Angeles Chargers,148377.0,102,82,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,312,71,7,3,6,0,61,1,7,0,3,0,0.0,0,89,0,LCB,0,0,0,0,0,0,0,Eli Apple,97.60386617410704,131.07892701647162,35.6,37.09513363371001,17.8
1199,Los Angeles Chargers,111542.0,76,51,0,0,0.0,0,0,0,0.0,0,0.0,0,2,20,10.0,0,0.3,393,216,3100,14.4,24,40.8,0,0.0,1,0,146,454.0,0.0,6,0,0,0,0,0,0,3,2,0,0,0,0.0,0,3304,178,WR,0,0,0,0,0,0,0,DJ Chark,97.66185246980471,131.8926982410674,40.09,54.21855562260784,20.05
1200,Los Angeles Chargers,267026.0,37,21,0,0,0.0,0,0,0,0.0,0,0.0,0,429,2252,5.2,21,60.9,73,59,330,5.6,1,8.9,0,0.0,2,0,136,394.2,0.0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,2582,0,RB,0,0,0,0,0,0,0,J.K. Dobbins,95.7097861239872,106.93348861601102,43.37,58.076032451105284,21.68
1201,Los Angeles Chargers,26102.0,77,13,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2.5,78,59,3,5,0,0,2,0,1,0,1,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Troy Dye,99.25761896515152,156.24371973641507,48.05,59.95870167541455,24.02
1202,Los Angeles Chargers,45003.0,24,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,22,10,139,13.9,1,5.8,0,0.0,0,0,6,19.9,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,139,0,WR,0,0,0,0,0,0,0,Simi Fehoko,99.00369058273492,152.10422153157376,60.17,61.432222771968235,30.08
