Unnamed: 0,Team,Pageviews,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,Player,Obscurity_Score,Obscurity_Score_Scaled,obscurity_score,obscurity_score_normalized,obscurity_score_scaled
1230,Los Angeles Rams,76751.0,128,119,0,0,0.0,0,0,0,0.0,0,0.0,0,1,1,1.0,0,0.0,532,361,3668,10.2,24,28.7,0,0.0,1,0,146,512.9,0.0,4,0,0,0,0,0,0,2,2,0,0,0,0.0,0,3676,7,TE,0,0,0,0,0,0,1,Tyler Higbee,97.97842852519236,136.41965213582847,25.36,13.904943502835936,12.68
1231,Los Angeles Rams,45482.0,71,13,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,127,87,912,10.5,5,12.8,0,0.0,0,0,30,121.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,941,29,TE,0,0,0,0,0,0,0,Colby Parkinson,98.89113757347478,150.3027552175095,43.69,58.68284609858354,21.84
1232,Los Angeles Rams,13821.0,10,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,AJ Arcuri,99.45013249667656,159.4528482914827,72.31,61.3347875927737,36.16
1233,Los Angeles Rams,35836.0,27,27,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Steve Avila,99.11391398363128,153.88816166462345,59.22,60.82163434195508,29.61
1234,Los Angeles Rams,6143.0,13,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Justin Dedich,99.5452913105977,161.06207240629195,70.72,61.30595825683332,35.36
1235,Los Angeles Rams,43645.0,69,60,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Kevin Dotson,98.95833656802134,151.37586828781795,52.54,60.06961924168225,26.27
1236,Los Angeles Rams,39640.0,141,141,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,9,0,1,0,0.0,0,0,0,OL,0,0,0,0,0,0,1,Rob Havenstein,98.8156747736188,149.10624069030476,25.56,13.951797062964737,12.78
1237,Los Angeles Rams,29199.0,41,35,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,RG,0,0,0,0,0,0,1,Alaric Jackson,99.15042276624496,154.48339618807353,28.73,20.52381446645208,14.36
1238,Los Angeles Rams,78035.0,61,61,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Jonah Jackson,98.52273396791512,144.54608523063615,50.07,59.77722635323413,25.04
1239,Los Angeles Rams,19755.0,16,14,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Beaux Limmer,99.34366609786358,157.67046027791815,63.92,61.10307741925827,31.96
1240,Los Angeles Rams,15243.0,19,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Warren McClendon,99.4230435851545,158.99754269871957,56.29,60.48057642346597,28.14
1241,Los Angeles Rams,16949.0,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Dylan McMahon,99.41229256980417,158.81718315962075,81.21,61.463873594449616,40.6
1242,Los Angeles Rams,14094.0,16,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,12,17,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Tyler Davis,99.4480170599923,159.41724799443475,62.07,61.012185070223325,31.04
1243,Los Angeles Rams,128916.0,17,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,8.5,20,24,10,10,0,0,0,0,2,0,2,0,0.0,0,8,0,DE,0,0,0,0,0,0,0,Braden Fiske,97.94207815269348,135.89253880373678,56.5,60.505376060997165,28.25
1244,Los Angeles Rams,6172.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Jack Heflin,99.55168919379012,161.17081694692425,75.84,61.39283116642115,37.92
1245,Los Angeles Rams,96286.0,21,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.0,9,12,3,3,0,0,0,0,0,0,1,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Desjuan Johnson,98.38613171863616,142.4648648680198,57.75,60.66855996691587,28.88
1246,Los Angeles Rams,143525.0,34,20,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,17.0,64,55,18,29,0,0,6,0,1,0,1,0,0.0,0,0,0,NT,0,0,0,0,0,0,0,Kobie Turner,97.75168571873996,133.16275983190184,47.31,59.47013828325923,23.66
1247,Los Angeles Rams,12053.0,45,10,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,0.0,48,40,1,0,1,1,1,0,2,1,1,0,0.0,0,17,0,LB,0,0,0,0,0,0,0,Tony Fields,99.44583638432763,159.38055768464497,50.6,59.824834927320474,25.3
1248,Los Angeles Rams,9537.0,24,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,4,3,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Nick Hampton,99.50374988135526,160.35768447455695,62.8,61.049581969747386,31.4
1249,Los Angeles Rams,16328.0,7,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Brennan Jackson,99.4188375698208,158.92695929592608,72.41,61.335983114649345,36.2
1250,Los Angeles Rams,2037.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Elias Neal,99.60497560210868,162.07923161660838,73.17,61.349469290957515,36.58
1251,Los Angeles Rams,20635.0,17,10,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,37,30,2,0,0,0,2,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Omar Speights,99.34965329658922,157.77019110920898,60.65,60.939004566951176,30.32
1252,Los Angeles Rams,212798.0,17,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,4.5,36,30,11,18,0,0,2,0,2,0,2,0,0.0,0,0,0,OLB,0,0,0,0,1,0,0,Jared Verse,97.12175148520129,124.49264028009836,22.21,11.873395657203064,11.1
1253,Los Angeles Rams,50830.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,1,Byron Young,98.93250996366434,150.96258512485025,32.72,23.073861214830146,16.36
1254,Los Angeles Rams,46004.0,76,69,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,6.0,306,158,16,12,3,1,23,0,3,1,3,0,0.0,0,121,0,FS,0,0,0,0,0,0,0,Kamren Curl,98.97571874488096,151.65462335344296,53.29,60.165886028045136,26.64
1255,Los Angeles Rams,16794.0,44,24,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,2.0,66,35,5,5,4,1,19,0,0,0,1,0,0.0,0,151,0,DB,0,0,0,0,0,0,0,Cobie Durant,99.39281849755622,158.49097852278558,52.5,60.062559165735465,26.25
1256,Los Angeles Rams,146142.0,22,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,41,9,2,0,2,0,13,1,0,0,0,0,0.0,0,22,0,CB,0,0,0,0,0,0,0,Emmanuel Forbes,97.729426965947,132.84700173737824,54.41,60.287175013601306,27.2
1257,Los Angeles Rams,13434.0,34,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,30,10,0,1,2,0,7,0,2,0,0,0,0.0,0,17,0,CB,0,0,0,0,0,0,0,A.J. Green,99.43483258407248,159.1955385166247,57.4,60.61619008973968,28.7
1258,Los Angeles Rams,3370.0,6,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DB,0,0,0,0,0,0,0,Shaun Jolly,99.5877652308001,161.78530368958735,73.4,61.355034968519035,36.7
1259,Los Angeles Rams,20620.0,32,18,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,77,15,3,0,1,0,14,0,0,0,0,0,0.0,0,0,0,DB,0,0,0,0,0,0,0,Derion Kendrick,99.3380704728992,157.5773059909206,55.64,60.40145998869979,27.82
1260,Los Angeles Rams,41885.0,17,4,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,0.0,36,21,1,0,4,1,6,1,1,0,1,0,0.0,0,123,0,DB,0,0,0,0,0,0,0,Kamren Kinchens,99.0851810088854,153.42122868089234,60.78,60.94284206360135,30.39
1261,Los Angeles Rams,30313.0,40,20,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.0,123,51,3,2,0,0,12,0,1,0,0,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Quentin Lake,99.20425389952376,155.36502601174655,54.75,60.317274525248635,27.38
1262,Los Angeles Rams,1791.0,4,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DB,0,0,0,0,0,0,0,Cam Lampkin,99.60871805801946,162.1432142687469,76.47,61.4020715916922,38.24
1263,Los Angeles Rams,8032.0,17,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,0.0,26,17,0,1,4,1,4,0,0,0,0,0,0.0,0,6,0,DB,0,0,0,0,0,0,0,Jaylen McCollough,99.53880337843351,160.95186833351897,63.97,61.105466245056,31.98
1264,Los Angeles Rams,5114.0,17,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,8,5,3,3,0,0,0,0,0,0,0,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Keir Thomas,99.5614747820646,161.3372768068193,66.73,61.20971155044555,33.36
1265,Los Angeles Rams,12394.0,17,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,7,3,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,DB,0,0,0,0,0,0,0,Josh Wallace,99.46410279104812,159.68814100567138,63.43,61.07417910024,31.72
1266,Los Angeles Rams,34314.0,92,66,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,0.0,221,60,11,0,11,1,69,0,2,1,2,0,0.0,0,93,0,LCB,0,0,0,0,0,0,1,Darious Williams,99.1164038528002,153.9286871604159,32.18,22.62627442801833,16.09
1267,Los Angeles Rams,3087.0,12,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Charles Woods,99.58978840848454,161.81983036794824,69.82,61.29419876113899,34.91
1268,Los Angeles Rams,18579.0,33,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5631,47.7,1,0,0,P,0,0,0,0,0,0,0,Ethan Evans,99.46036157334125,159.62509784300792,55.9,60.43919262762732,27.95
1269,Los Angeles Rams,37512.0,17,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,29,85.3,0,0,119,131.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,K,0,0,0,0,0,0,0,Joshua Karty,99.17135154532352,154.82559754958842,62.95,61.0544783955379,31.48
1270,Los Angeles Rams,5244.0,30,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LS,0,0,0,0,0,0,0,Alex Ward,99.55711680531373,161.2631243849462,59.05,60.79316558494827,29.52
1271,Los Angeles Rams,19667.0,49,30,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,37,47,9,2,0,0,1,0,0,0,0,0,0.0,0,0,0,NT,0,0,0,0,0,0,1,Bobby Brown,99.2850768360158,156.69766344775303,30.38,21.569216631212086,15.19
1272,Los Angeles Rams,38133.0,66,18,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,4.0,47,62,11,10,0,0,3,0,0,0,0,0,0.0,0,0,0,NT,0,0,0,0,0,0,0,Neville Gallimore,99.10593491734468,153.75836110568864,51.74,59.97494979792613,25.87
1273,Los Angeles Rams,27979.0,68,31,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,13.5,98,82,15,26,0,0,4,0,0,0,2,0,0.0,0,22,22,OLB,0,0,0,0,0,0,1,Michael Hoecht,99.18882959009603,155.11192610133085,29.32,20.875372837943708,14.66
1274,Los Angeles Rams,28858.0,105,89,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,370,192,13,6,15,0,48,0,2,0,4,0,0.0,0,190,0,SS,0,0,0,0,0,0,0,John Johnson,99.22587218602018,155.7204215258288,38.92,40.02536031207584,19.46
1275,Los Angeles Rams,60323.0,49,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,116,76,828,10.9,4,16.9,0,0.0,0,0,24,106.8,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,838,10,WR,0,0,0,0,0,0,1,Tyler Johnson,98.67516318274744,146.90224911496395,29.19,20.823897414669812,14.6
1276,Los Angeles Rams,38315.0,37,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,12,8,68,8.5,0,1.8,0,0.0,0,0,6,6.8,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,68,0,TE,0,0,0,0,0,0,0,Hunter Long,99.09927994673356,153.65017964180075,58.08,60.69966586177552,29.04
1277,Los Angeles Rams,19615.0,55,17,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,1,1.0,1,0.0,0,0.0,0,0,6,6.1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,8,0,T,0,0,0,0,0,0,0,Conor McDermott,99.32550026594036,157.36823093000302,47.74,59.51632508028022,23.87
1278,Los Angeles Rams,8372.0,44,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2.0,18,19,5,2,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Larrell Murchison,99.50313328079436,160.3472512483065,51.2,59.9089368708242,25.6
1279,Los Angeles Rams,13987.0,71,35,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LT,0,0,0,0,0,0,1,Joseph Noteboom,99.34004529426916,157.61017627333652,31.39,22.132327094217146,15.7
1280,Los Angeles Rams,21907.0,89,37,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,5.0,180,130,12,8,2,0,10,0,0,0,3,0,0.0,0,2,0,LB,0,0,0,0,0,0,1,Troy Reeder,99.2664520866028,156.38961620973976,29.88,21.317586564123463,14.94
1281,Los Angeles Rams,115817.0,147,68,0,0,0.0,0,0,0,0.0,0,0.0,0,1,23,23.0,0,0.2,405,250,3013,12.1,27,20.5,0,0.0,0,0,162,459.6,0.0,10,0,0,0,0,0,0,6,0,0,0,0,0.0,0,3063,27,WR,0,0,0,0,0,0,1,Demarcus Robinson,97.58438440594762,130.80658001605522,24.95,13.740366253798566,12.48
1282,Los Angeles Rams,37741.0,61,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,123,102,7,3,2,0,8,0,0,0,0,0,0.0,0,16,0,LB,0,0,0,0,0,0,1,Christian Rozeboom,99.08142261714536,153.3602510820121,27.9,19.335971490098558,13.95
1283,Los Angeles Rams,59820.0,90,62,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,0.0,198,37,6,0,12,1,58,0,3,0,1,0,0.0,0,129,0,CB,0,0,0,0,0,0,0,Ahkello Witherspoon,98.80928681271394,149.00536908763135,44.23,58.86502631968982,22.12
1284,Los Angeles Rams,8204.0,41,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,19,12,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Jake Hummel,99.51561867081172,160.55863644915405,54.55,60.29833110600198,27.28
1285,Los Angeles Rams,26226.0,34,2,0,0,0.0,0,0,0,0.0,0,0.0,0,63,249,4.0,0,7.3,16,15,85,5.7,0,2.5,0,0.0,0,0,0,33.4,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0,350,16,RB,0,0,0,0,0,0,0,Ronnie Rivers,99.2120608009595,155.4932795590877,57.03,60.57392042129796,28.52
1286,Miami Dolphins,1583704.0,64,62,1387,2037,68.1,15506,100,44,97.9,111,38.0,10,153,430,2.8,6,6.7,0,0,0,0.0,0,0.0,0,0.0,0,0,36,999.3,0.0,0,1,0,0,0,0,0,36,17,0,0,0,0.0,0,381,0,QB,0,0,0,0,0,0,0,Tua Tagovailoa,77.75377953973111,10.370660995381604,33.15,24.071626203727895,16.58
1287,Miami Dolphins,195309.0,28,20,0,0,0.0,0,0,0,0.0,1,0.0,0,306,1707,5.6,14,61.0,124,105,789,7.5,9,28.2,0,0.0,0,0,138,385.6,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0,2528,32,RB,0,0,0,0,0,0,0,De'Von Achane,96.71086503812572,119.12467987375022,46.02,59.23929264195722,23.01
1288,Miami Dolphins,127607.0,90,48,0,0,0.0,0,0,0,0.0,0,0.0,0,33,47,1.4,2,0.5,86,67,559,8.3,4,6.2,0,0.0,0,0,36,94.6,0.0,9,4,0,0,0,0,0,2,4,0,0,0,0.0,0,627,20,FB,0,0,0,0,0,0,0,Alec Ingold,97.75100770676276,133.1531313113334,45.93,59.22690777567147,22.96
1289,Miami Dolphins,93671.0,15,1,0,0,0.0,0,0,0,0.0,0,0.0,0,68,249,3.7,0,16.6,6,3,8,2.7,0,0.5,0,0.0,0,0,0,23.7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,286,29,RB,0,0,0,0,0,0,0,Jaylen Wright,98.34609373431536,141.86022937051308,59.24,60.82432113283701,29.62
1290,Miami Dolphins,17805.0,5,0,0,0,0.0,0,0,0,0.0,0,0.0,0,5,22,4.4,0,4.4,4,1,3,3.0,0,0.6,0,0.0,0,0,0,2.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,25,0,WR,0,0,0,0,0,0,0,Erik Ezukanma,99.36454086607571,158.01843747002698,71.13,61.31193578907019,35.56
1291,Miami Dolphins,2285470.0,141,123,0,1,0.0,0,0,1,0.0,0,0.0,0,114,819,7.2,7,5.8,1172,798,11098,13.9,82,78.7,0,0.0,0,0,570,1753.7,0.0,10,2,0,0,0,0,0,11,8,1,1,0,0.0,0,13397,1420,WR,0,0,0,0,0,5,1,Tyreek Hill,68.81271869709344,0.0,9.76,5.24401330895666,4.88
1292,Miami Dolphins,189812.0,62,62,0,0,0.0,0,0,0,0.0,0,0.0,0,12,53,4.4,1,0.9,444,309,4129,13.4,20,66.6,0,0.0,2,0,130,544.2,0.0,4,0,0,0,0,0,0,3,0,0,0,0,0.0,0,4375,193,WR,0,0,0,0,0,0,0,Jaylen Waddle,96.56925488860198,117.32515590172731,41.8,57.87747039252929,20.9
1293,Miami Dolphins,65987.0,14,3,0,0,0.0,0,0,0,0.0,0,0.0,0,5,25,5.0,1,1.8,36,26,223,8.6,0,15.9,0,0.0,0,0,6,28.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,812,564,WR,0,0,0,0,0,0,0,Malik Washington,98.67684227186548,146.9284040258461,54.26,60.28025574314445,27.13
1294,Miami Dolphins,9417.0,24,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,7,3,16,5.3,0,0.7,0,0.0,0,0,0,1.6,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16,0,TE,0,0,0,0,0,0,0,Tanner Conner,99.4918182469202,160.15590872390575,65.18,61.16465279162744,32.59
1295,Miami Dolphins,14582.0,31,15,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,28,18,148,8.2,0,4.8,0,0.0,0,0,0,12.8,0.0,1,3,0,0,0,0,0,2,0,0,0,0,0.0,0,148,0,TE,0,0,0,0,0,0,0,Julian Hill,99.37402041558568,158.17669919306348,58.48,60.73484542398961,29.24
1296,Miami Dolphins,145614.0,124,84,0,1,0.0,0,0,0,39.6,0,0.0,0,19,126,6.6,1,1.0,433,307,3307,10.8,28,26.7,0,0.0,0,0,174,513.3,0.0,0,0,0,0,0,0,0,6,3,0,0,0,0.0,0,3480,47,TE,0,0,0,0,0,0,0,Jonnu Smith,97.14440256362532,124.79502515325956,34.73,37.65665639172121,17.36
1297,Miami Dolphins,64970.0,135,131,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Terron Armstead,98.5787532160041,145.40782751783516,37.08,39.11909155026713,18.54
1298,Miami Dolphins,27492.0,75,57,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,2,2,0,0,0,0.0,0,-39,0,OL,0,0,0,0,0,0,1,Aaron Brewer,99.11225547707454,153.8611731538677,30.42,21.573750295241307,15.21
1299,Miami Dolphins,11599.0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Ryan Hayes,99.48294524622068,160.0060135086485,67.45,61.2337294921699,33.72
1300,Miami Dolphins,29794.0,56,54,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Austin Jackson,99.14006694474374,154.31433535712617,52.68,60.08756407817058,26.34
1301,Miami Dolphins,48973.0,17,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OT,0,0,0,0,0,0,0,Patrick Paul,98.99122554901304,151.90371265168108,59.83,60.87802859554558,29.92
